anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2017,0,5452412,GANADERA DEL MAR DECIMA REGION S A,96523450-0,CHAUQUEAR,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Llanquihue,Calbuco,10102,-41.79972567,-73.03639065,Generador Industrial,,,22.7,1.0,Eliminación,3.0,Disposición final,12.0,Vertedero,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",59355.0,EL EMPALME,REXIN S.A.,Puerto Montt,Los Lagos,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5972,SODIMAC S A,96792430-K,HOMECENTER LA REINA,Comercio mayorista,,"Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de gasfitería y calefacción",G4663,"Venta al por mayor de materiales de construcción, artículos de ferretería, gasfitería y calefacción",G466302,Metropolitana de Santiago,Santiago,La Reina,13113,-33.4632255,-70.54743786,Generador Industrial,,,9.02,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,3.0,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3.0,"Residuos de la producción y transformación de pasta de papel, papel y cartón",5458853.0,SOREPA PUDAHUEL,SOC RECUPERADORA DE PAPEL S A,San Joaquín,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5468971,EKONO LIMITADA,76473580-3,EKONO  LUIS MATTE LARRAIN,Comercio minorista,,Venta al por menor de alimentos en comercios especializados,G4721,Venta al por menor de alimentos en comercios especializados (almacenes pequeños y minimarket),G472101,Metropolitana de Santiago,Cordillera,Puente Alto,13201,-33.58824288,-70.60018126,Generador Industrial,,,10.37,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,3.0,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3.0,"Residuos de la producción y transformación de pasta de papel, papel y cartón",5462120.0,SOCIEDAD RECUPERADORA DE PAPEL,SOC RECUPERADORA DE PAPEL S A,San Joaquín,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5453315,AGRICOLA SUPER LIMITADA,88680500-4,LA FLORIDA,Producción agropecuaria,,Cría de camellos y otros camélidos,A0143,"Cría de llamas, alpacas, vicuñas, guanacos y otros camélidos",A014300,Libertador General Bernardo O'Higgins,Cachapoal,Doñihue,6105,-34.19442964,-70.86235677,Generador Industrial,,,2.39,2.0,Valorización,,,,,Envases de plástico,Envases de plástico,15.0,"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1.0,Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,INVERPLAST E.I.R.L,,,,gi-sinader-2017-ckan.xlsx,False
2017,0,323883,AGRICOLA SUPER LIMITADA,88680500-4,LA FIERA,Producción agropecuaria,,Cría de camellos y otros camélidos,A0143,"Cría de llamas, alpacas, vicuñas, guanacos y otros camélidos",A014300,Metropolitana de Santiago,Melipilla,San Pedro,13505,-33.96742614,-71.63689486,Generador Industrial,,,55.2,2.0,Valorización,7.0,Preparación para reutilización,,,Residuos de tejidos de animales,Residuos de tejidos de animales,2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",,,SOCIEDAD IMPORTADORA Y EXPORTADORA PROEX LTDA.,,,,gi-sinader-2017-ckan.xlsx,False
2017,0,5468249,CONSTRUMART S A,96511460-2,CONSTRUMART BUIN ERRAZURIZ,Comercio minorista,,Otras actividades de venta al por menor en comercios no especializados,G4719,Venta al por menor en comercios de vestuario y productos para el hogar (grandes tiendas),G471910,Metropolitana de Santiago,Maipo,Buin,13402,-33.72571678,-70.7399847,Generador Industrial,,,2.23,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"Residuos de adhesivos y sellantes, distintos de los especificados en el código 08 04 09","Residuos de adhesivos y sellantes, distintos de los especificados en el código 08 04 09",8.0,"Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión",4.0,Residuos de la FFDU de adhesivos y sellantes (incluyendo productos de impermeabilización),97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5653,ARIZTIA COMERCIAL LTDA,83614800-2,CENTRO DE DISTRIBUCIÓN PLAZA OESTE,Comercio mayorista,,"Venta al por mayor de alimentos, bebidas y tabaco",G4630,Venta al por mayor de frutas y verduras,G463011,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.52048831,-70.71413617,Generador Industrial,,,48.23,2.0,Valorización,8.0,Reciclaje,,,Envases de papel y cartón,Envases de papel y cartón,15.0,"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1.0,Envases (incluidos los residuos de envases de la recogida selectiva municipal),5462818.0,RECUPAC SUCURSAL LA SERENA,RECUPAC S A,Huechuraba,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5470317,ECORUTA VECINAL CULTURA MEDIO AMBIENTAL,65028731-2,PUNTO LIMPIO ECORUTA VECINAL,Otras actividades,,Actividades de otras asociaciones n.c.p.,S9499,Actividades de centros de madres,S949901,Valparaíso,Valparaíso,Concón,5103,-32.9275458,-71.52020917,Generador Industrial,,,2.0,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,Metales,Metales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,PABLO NINO BASTÍAS,,,,gi-sinader-2017-ckan.xlsx,False
2017,0,57221,HIPERMERCADOS TOTTUS SA,78627210-6,PUENTE ALTO EYZAGUIRRE,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Cordillera,Puente Alto,13201,-33.6124929,-70.57699251,Generador Industrial,,,0.99,1.0,Eliminación,48.0,Pretratamiento,,,Plásticos,Plásticos,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5467286.0,RECICLADOS INDUSTRIALES S A PLANTA RENCA,RECICLADOS INDUSTRIALES S.A,Renca,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5453316,AGRICOLA SUPER LIMITADA,88680500-4,PABELLÓN ENSAYO BOSQUE VIEJO,Producción agropecuaria,,Cría de camellos y otros camélidos,A0143,"Cría de llamas, alpacas, vicuñas, guanacos y otros camélidos",A014300,Libertador General Bernardo O'Higgins,Cachapoal,Doñihue,6105,-34.20655035,-70.88171352,Generador Industrial,,,4.48,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,5457604.0,RELLENO SANITARIO COLIHUES LA YESCA,I MUNICIPALIDAD DE RANCAGUA,Rancagua,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5443074,SISTEMA DE TRANSMISION DEL SUR S.A.,77683400-9,BODEGA RESIDUOS PELIGROSOS BARRO BLANCO,Otras actividades,,"Generación, transmisión y distribución de energía eléctrica",D3510,Transmisión de energía eléctrica,D351020,Los Lagos,Osorno,Osorno,10301,-40.57950409,-73.0888199,Generador Industrial,,,5.0,2.0,Valorización,7.0,Preparación para reutilización,,,Hormigón,Hormigón,17.0,Residuos de la construcción y demolición ,1.0,"Hormigón, ladrillos, tejas y materiales cerámicos",,,IVAN ANDRES AGUILA CARDENAS,,,,gi-sinader-2017-ckan.xlsx,False
2017,0,5453316,AGRICOLA SUPER LIMITADA,88680500-4,PABELLÓN ENSAYO BOSQUE VIEJO,Producción agropecuaria,,Cría de camellos y otros camélidos,A0143,"Cría de llamas, alpacas, vicuñas, guanacos y otros camélidos",A014300,Libertador General Bernardo O'Higgins,Cachapoal,Doñihue,6105,-34.20655035,-70.88171352,Generador Industrial,,,0.06,2.0,Valorización,,,,,"Heces de animales, orina y estiércol (incluida paja podrida) y efluentes recogidos selectivamente y tratados fuera del lugar donde se generan","Heces de animales, orina y estiércol (incluida paja podrida) y efluentes recogidos selectivamente y tratados fuera del lugar donde se generan",2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",, MENOR 12 DE TONELADAS ANUALES, MENOR 12 DE TONELADAS ANUALES,,,,gi-sinader-2017-ckan.xlsx,False
2017,0,5453262,AGRICOLA SUPER LIMITADA,88680500-4,EL GALEÓN,Producción agropecuaria,,Cría de camellos y otros camélidos,A0143,"Cría de llamas, alpacas, vicuñas, guanacos y otros camélidos",A014300,Metropolitana de Santiago,Melipilla,San Pedro,13505,-33.94884963,-71.62066802,Generador Industrial,,,1.5,2.0,Valorización,,,,,Envases de plástico,Envases de plástico,15.0,"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1.0,Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,INVERPLAST EIRL,,,,gi-sinader-2017-ckan.xlsx,False
2017,0,5453262,AGRICOLA SUPER LIMITADA,88680500-4,EL GALEÓN,Producción agropecuaria,,Cría de camellos y otros camélidos,A0143,"Cría de llamas, alpacas, vicuñas, guanacos y otros camélidos",A014300,Metropolitana de Santiago,Melipilla,San Pedro,13505,-33.94884963,-71.62066802,Generador Industrial,,,0.5,1.0,Eliminación,,,,,Residuos de tejidos de animales,Residuos de tejidos de animales,2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",,,SOCIEDAD IMPORTADORA Y EXPORTADORA PROEX LTDA.,,,,gi-sinader-2017-ckan.xlsx,False
2017,0,5453262,AGRICOLA SUPER LIMITADA,88680500-4,EL GALEÓN,Producción agropecuaria,,Cría de camellos y otros camélidos,A0143,"Cría de llamas, alpacas, vicuñas, guanacos y otros camélidos",A014300,Metropolitana de Santiago,Melipilla,San Pedro,13505,-33.94884963,-71.62066802,Generador Industrial,,,3.32,2.0,Valorización,,,,,"Heces de animales, orina y estiércol (incluida paja podrida) y efluentes recogidos selectivamente y tratados fuera del lugar donde se generan","Heces de animales, orina y estiércol (incluida paja podrida) y efluentes recogidos selectivamente y tratados fuera del lugar donde se generan",2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",, MENOR 12 DE TONELADAS ANUALES, MENOR 12 DE TONELADAS ANUALES,,,,gi-sinader-2017-ckan.xlsx,False
2017,0,5461311,MULTIEXPORT PACIFIC FARMS S.A.,76259377-7,CENTRO ABTAO,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Los Lagos,Llanquihue,Calbuco,10102,-41.79044968,-73.35518264,Generador Industrial,,,14.0,1.0,Eliminación,3.0,Disposición final,12.0,Vertedero,Lodos de fosas sépticas,Lodos de fosas sépticas,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,5462283.0,CACHILLAHUE,SOC DE INVERSIONES TRESOL LIMITADA,Puerto Montt,Los Lagos,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,96341,SODIMAC S A,96792430-K,HC34 LAS CONDES ,Comercio mayorista,,"Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de gasfitería y calefacción",G4663,"Venta al por mayor de materiales de construcción, artículos de ferretería, gasfitería y calefacción",G466302,Metropolitana de Santiago,Santiago,Las Condes,13114,-33.3802164,-70.53023892,Generador Industrial,,,6.75,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,3.0,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3.0,"Residuos de la producción y transformación de pasta de papel, papel y cartón",5462120.0,SOCIEDAD RECUPERADORA DE PAPEL,SOC RECUPERADORA DE PAPEL S A,San Joaquín,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,322244,MINERA EL WAY S.A.,76314140-3,MINERA EL WAY SA,Minería,,Explotación de otras minas y canteras n.c.p.,B0899,Explotación de otras minas y canteras n.c.p.,B089900,Antofagasta,Antofagasta,Antofagasta,2101,-23.84557884,-70.37247467,Generador Industrial,,,60.0,2.0,Valorización,62.0,Recepción de Lodos de PTAS,63.0,Aplicación a Suelo,Lodos de fosas sépticas,Lodos de fosas sépticas,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,,,SOCIEDAD DE SERVICIOS AMBIENTALES E INGENIERÍA PALLERO Y PALLERO LTDA,,,,gi-sinader-2017-ckan.xlsx,False
2017,0,5469700,CONSTRUCTORA SALFA S A,93659000-4,AMPLIACIÓN RUTA 7,Construcción,,Demolición,F4311,Demolición,F431100,Los Lagos,Llanquihue,Puerto Montt,10101,-41.4885771,-72.89846064,Generador Industrial,,,220.0,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,5465162.0,RELLENO SANITARIO PROVINCIAL COMUNA DE PUERTO VARAS,I MUNICIPALIDAD DE PUERTO VARAS,Puerto Varas,Los Lagos,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,4585904,AGRICOLA SUPER LIMITADA,88680500-4,EL DIPUTADO,Producción agropecuaria,,Cría de camellos y otros camélidos,A0143,"Cría de llamas, alpacas, vicuñas, guanacos y otros camélidos",A014300,Metropolitana de Santiago,Melipilla,San Pedro,13505,-33.96750116,-71.66728006,Generador Industrial,,,0.04,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Envases de plástico,Envases de plástico,15.0,"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1.0,Envases (incluidos los residuos de envases de la recogida selectiva municipal),5462303.0,SOCIEDAD RECUPERADORA DE PAPELES,SOC RECUPERADORA DE PAPEL S A,San Joaquín,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,4585904,AGRICOLA SUPER LIMITADA,88680500-4,EL DIPUTADO,Producción agropecuaria,,Cría de camellos y otros camélidos,A0143,"Cría de llamas, alpacas, vicuñas, guanacos y otros camélidos",A014300,Metropolitana de Santiago,Melipilla,San Pedro,13505,-33.96750116,-71.66728006,Generador Industrial,,,0.06,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,Limaduras y virutas de metales férreos,Limaduras y virutas de metales férreos,12.0,Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos,1.0,Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos,4989.0,PLANTA COLINA,GERDAU AZA S A,Renca,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,4585904,AGRICOLA SUPER LIMITADA,88680500-4,EL DIPUTADO,Producción agropecuaria,,Cría de camellos y otros camélidos,A0143,"Cría de llamas, alpacas, vicuñas, guanacos y otros camélidos",A014300,Metropolitana de Santiago,Melipilla,San Pedro,13505,-33.96750116,-71.66728006,Generador Industrial,,,2.12,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5441062,ADMINISTRADORA DE SUPERMERCADOS HIPER LIMITADA,76134941-4,LIDER RECOLETA,Comercio minorista,,Venta al por menor de alimentos en comercios especializados,G4721,Venta al por menor de alimentos en comercios especializados (almacenes pequeños y minimarket),G472101,Metropolitana de Santiago,Santiago,Recoleta,13127,-33.39388668,-70.64252769,Generador Industrial,,,309.75,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,3.0,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3.0,"Residuos de la producción y transformación de pasta de papel, papel y cartón",5458853.0,SOREPA PUDAHUEL,SOC RECUPERADORA DE PAPEL S A,San Joaquín,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
