anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2021,0,2416,CAMANCHACA S.A.,93711000-6,PLANTA CALDERA,Otras industrias manufactureras,,"Elaboración y conservación de pescado, crustáceos y moluscos",C1020,"Elaboración y conservación de crustáceos, moluscos y otros productos acuáticos, en plantas en tierra",C102040,Atacama,Copiapó,Caldera,3102,-27.0660761,-70.80921332,Generador Industrial,,,9.296,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,Otros residuos municipales,5466270.0,RELLENO SANITARIO CERRO MONTEVIDEO,ILUSTRE MUNICIPALIDAD DE CALDERA,Caldera,Atacama,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5402246,HIPERMERCADOS TOTTUS SA,78627210-6,TOTTUS VICUÑA MACKENA,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Ñuñoa,13120,-33.44999896,-70.63156819,Generador Industrial,,,9.294038,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,Plásticos,Plásticos,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5473450.0,GAIAWM MATRIZ,GESTION AMBIENTAL INTEGRADA SPA,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5458401,VINA SIEGEL S A,99510450-4,BODEGA SAN ELÍAS,Otras industrias manufactureras,,Elaboración de vinos,C1102,Elaboración de vinos,C110200,Libertador General Bernardo O'Higgins,Colchagua,Palmilla,6306,-34.56499721,-71.38814552,Generador Industrial,,,9.29,2.0,Valorización,8.0,Reciclaje,19.0,Reciclaje de vidrio,Vidrio,Vidrio,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1967.0,CRISTALERIAS TORO SPA,CRISTALERIAS TORO SPA,Cerrillos,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,82450,CRISTALERIAS DE CHILE S A,90331000-6,CRISTALERIAS DE CHILE S A PLANTA LLAY LLAY,Otras industrias manufactureras,,Fabricación de vidrio y productos de vidrio,C2310,Fabricación de vidrio hueco,C231002,Valparaíso,San Felipe de Aconcagua,Llaillay,5703,-32.84819055,-70.94168992,Generador Industrial,,,9.29,2.0,Valorización,8.0,Reciclaje,,,Metales,Metales,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),4989.0,PLANTA COLINA,ACEROS AZA S.A.,Colina,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5468975,EKONO LIMITADA,76473580-3,EKONO LO BARNECHEA,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Lo Barnechea,13115,-33.35993374,-70.50589607,Generador Industrial,,,9.289,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",Envases de papel y cartón,Envases de papel y cartón,15,"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,gi-sinader-2021-ckan.xlsx,False
2021,0,5464930,ADMINISTRADORA DE SUPERMERCADOS HIPER LIMITADA,76134941-4,LIDER VILLA ALEMANA,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Valparaíso,Marga Marga,Villa Alemana,5804,-33.04800353,-71.34830425,Generador Industrial,,,9.283,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,Envases de plástico,Envases de plástico,15,"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461854.0,SOREPA VIÑA DEL MAR,SOC RECUPERADORA DE PAPEL SPA,Viña del Mar,Valparaíso,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5458414,INDUSTRIAS KYPCO SPA,76753280-6,EL JUNCAL 101,Industria del papel y celulosa,,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C1702,Fabricación de papel y cartón ondulado y de envases de papel y cartón,C170200,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.33268825,-70.72368379,Generador Industrial,,,9.28,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos municipales no especificados en otra categoría,Residuos municipales no especificados en otra categoría,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5474063,EXPORTACIONES MEYER LIMITADA,96688810-5,EXPORTACIONES MEYER LTDA,Producción agropecuaria,,Actividades poscosecha,A0163,Actividades poscosecha,A016300,Maule,Curicó,Rauco,7305,-34.93545617,-71.32807851,Generador Industrial,,,9.28,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",Envases de papel y cartón,Envases de papel y cartón,15,"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,gi-sinader-2021-ckan.xlsx,False
2021,0,11136,IMPORTADORA CAFE DO BRASIL S A,93178000-K,IMP. CAFE DO BRAZIL S.A.I.C.,Otras industrias manufactureras,,Elaboración de otros productos alimenticios n.c.p.,C1079,Elaboración de otros productos alimenticios n.c.p.,C107909,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.33461452,-70.69644359,Generador Industrial,,,9.28,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),40.0,Pretratamiento de aceites y grasas comestibles,Residuos biodegradables de cocinas y restaurantes,Residuos biodegradables de cocinas y restaurantes,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5459970.0,MAIPU- BIOILS,BIOILS SPA,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5442198,AUSTRALIS AGUA DULCE S.A.,76090483-K,PISCICULTURA LAS VERTIENTES,Pesca y acuicultura,,Acuicultura de agua dulce,A0322,Acuicultura de agua dulce,A032200,La Araucanía,Cautín,Cunco,9103,-38.96173009,-72.03382338,Generador Industrial,,,9.28,2.0,Valorización,8.0,Reciclaje,15.0,Reciclaje de residuos hidrobiológicos para consumo animal,Residuos de tejidos de animales,Residuos de tejidos de animales,2,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",4605.0,LOS GLACIARES,LOS GLACIARES S A,Puerto Montt,Los Lagos,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5463744,NUTRATRADE CHILE S.A,76150926-8,NUTRATRADE,Otras industrias manufactureras,,Elaboración de piensos preparados para animales,C1080,Elaboración de piensos preparados para animales,C108000,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.57080714,-70.71490401,Generador Industrial,,,9.28,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Lodos de destintado procedentes del reciclado de papel,Lodos de destintado procedentes del reciclado de papel,3,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"Residuos de la producción y transformación de pasta de papel, papel y cartón",5464995.0,COMERCIAL RIO ACONCAGUA SPA,COMERCIAL RIO ACONCAGUA SPA,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5401644,ADMINISTRADORA DE SUPERMERCADOS EXPRESS LIMITADA,76134946-5,EXPRESS APOQUINDO,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Las Condes,13114,-33.40870741,-70.56767539,Generador Industrial,,,9.27,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,3,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"Residuos de la producción y transformación de pasta de papel, papel y cartón",,,,,,,gi-sinader-2021-ckan.xlsx,False
2021,0,245440,ADMINISTRADORA DE SUPERMERCADOS EXPRESS LIMITADA,76134946-5,EXPRESS TOMAS MORO,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Las Condes,13114,-33.42434202,-70.5536092,Generador Industrial,,,9.27,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5459465,ADMINISTRADORA DE SUPERMERCADOS HIPER LIMITADA,76134941-4,LIDER SAN JOAQUIN,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,San Joaquín,13129,-33.48475981,-70.62091933,Generador Industrial,,,9.27,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S A,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,246012,SALMONES RELONCAVI SPA,76125666-1,PISCICULTURA CHAICAS,Pesca y acuicultura,,Acuicultura de agua dulce,A0322,Acuicultura de agua dulce,A032200,Los Lagos,Llanquihue,Puerto Montt,10101,-41.66486165,-72.65674695,Generador Industrial,,,9.27,1.0,Eliminación,3.0,Disposición final,30.0,Basural,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,2,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",5461689.0,VERTEDERO MUNICIPAL LA LAJA,I MUNICIPALIDAD DE PUERTO VARAS,Puerto Varas,Los Lagos,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5464959,NUEVOS DESARROLLOS S.A.,76882330-8,MALL PLAZA EGAÑA,Otras actividades,,Actividades inmobiliarias realizadas con bienes propios o arrendados,L6810,Alquiler de bienes inmuebles amoblados o con equipos y maquinarias,L681011,Metropolitana de Santiago,Santiago,La Reina,13113,-33.4533047,-70.56900474,Generador Industrial,,,9.27,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Papel y cartón,Papel y cartón,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,gi-sinader-2021-ckan.xlsx,False
2021,0,5460713,ADMINISTRADORA DE SUPERMERCADOS HIPER LIMITADA,76134941-4,LIDER LOS ANGELES SOR VICENTA,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.44990389,-72.33765815,Generador Industrial,,,9.26875,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos voluminosos (incluidos muebles),Residuos voluminosos (incluidos muebles),20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,Otros residuos municipales,5453436.0,RELLENO SANITARIO LOS ANGELES,DEMARCO S.A.,Los Angeles,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5452004,CULTIVOS YADRAN S A,96550920-8,LEUCAYEC,Pesca y acuicultura,,Acuicultura marina,A0321,Cultivo y crianza de peces marinos,A032110,Aysén del General Carlos Ibáñez del Campo,Aisén,Guaitecas,11203,-44.09658721,-73.57413791,Generador Industrial,,,9.265,2.0,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,Residuos de plásticos (excepto embalajes),Residuos de plásticos (excepto embalajes),2,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",5472445.0,RECOLLECT,RECOLLECT SPA,Puerto Montt,Los Lagos,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5462730,COMPANIA ELECTRICA TARAPACA S A,96770940-9,EDIFICIO CENTRAL STA ROSA 76,Otras actividades,,Actividades inmobiliarias realizadas con bienes propios o arrendados,L6810,Alquiler de bienes inmuebles amoblados o con equipos y maquinarias,L681011,Metropolitana de Santiago,Santiago,Santiago,13101,-33.44444535,-70.64577146,Generador Industrial,,,9.265,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),57.0,Pretratamiento de Aparatos Eléctricos y Electrónicos,"Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35","Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35",20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5473840.0,ECOENGRANAJE SPA,ECOENGRANAJE SPA,Estación Central,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,4585825,SOPRAVAL S A,82366700-0,GRANJA TALANQUEN,Producción agropecuaria,,Cría de aves de corral,A0146,Cría de aves de corral para la producción de carne,A014601,Valparaíso,Petorca,La Ligua,5401,-32.52918318,-71.25705849,Generador Industrial,,,9.263,2.0,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,Envases de plástico,Envases de plástico,15,"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,Envases (incluidos los residuos de envases de la recogida selectiva municipal),5479798.0,BDC SPA,BDC SPA,Requínoa,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5464579,ADMINISTRADORA DE SUPERMERCADOS EXPRESS LIMITADA,76134946-5,EXPRESS  SALVADOR,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Ñuñoa,13120,-33.44969673,-70.62161136,Generador Industrial,,,9.25,2.0,Valorización,8.0,Reciclaje,29.0,Degradación Anaeróbica,Mezclas de grasas y aceites procedentes de la separación de agua/sustancias aceitosas que contienen sólo aceites y grasa,Mezclas de grasas y aceites procedentes de la separación de agua/sustancias aceitosas que contienen sólo aceites y grasa,19,"Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",8,Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría,5461926.0,PLANTA DE TRATAMIENTOS DE RILES RILSA LTDA,PLANTA DE TRATAMIENTO DE RILES RILSA SPA,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5465561,ADMINISTRADORA DE CENTROS COMERCIALES CENCOSUD SPA.,78408990-8,S775 - PORTAL NUNOA,Comercio minorista,,Otras actividades de venta al por menor en comercios no especializados,G4719,Otras actividades de venta al por menor en comercios no especializados n.c.p.,G471990,Metropolitana de Santiago,Santiago,Ñuñoa,13120,-33.46425833,-70.59823235,Generador Industrial,,,9.25,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos municipales no especificados en otra categoría,Residuos municipales no especificados en otra categoría,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
