anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2017,0,5442604,TRANSPORTES CCU LTDA,79862750-3,TCCU TALCA,Otras actividades,,Transporte de carga por carretera,H4923,Transporte de carga por carretera,H492300,Maule,Talca,Talca,7101,-35.4302793,-71.6365801,Generador Industrial,,,23.65,1.0,Eliminación,48.0,Pretratamiento,,,Papel y cartón,Papel y cartón,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5459962.0,PLANTA ENFAENA,ENFAENA S.A.,Las Condes,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5442604,TRANSPORTES CCU LTDA,79862750-3,TCCU TALCA,Otras actividades,,Transporte de carga por carretera,H4923,Transporte de carga por carretera,H492300,Maule,Talca,Talca,7101,-35.4302793,-71.6365801,Generador Industrial,,,38.92,2.0,Valorización,8.0,Reciclaje,19.0,Reciclaje de vidrio,Vidrio,Vidrio,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),2372.0,CRISTALERIAS DE CHILE  S A,CRISTALERIAS DE CHILE S A,Padre Hurtado,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5467593,COMERCIAL CELTEX S A,99562520-2,COMERCIAL CELTEX,Industria del papel y celulosa,,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Santiago,La Reina,13113,-33.45678968,-70.54210535,Generador Industrial,,,25.9,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE SA,Las Condes,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,4527189,CENCOSUD RETAIL S.A.,81201000-K,SISA 608,Comercio minorista,,"Venta al por menor de aparatos eléctricos de uso doméstico, muebles, equipo de iluminación y otros enseres domésticos en comercios especializados",G4759,Venta al por menor de muebles y colchones en comercios especializados,G475901,Metropolitana de Santiago,Santiago,Santiago,13101,-33.4481285,-70.65091871,Generador Industrial,,,4.97,2.0,Valorización,7.0,Preparación para reutilización,,,Aceites y grasas comestibles,Aceites y grasas comestibles,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5459970.0,BIOILS SPA,BIOILS SPA,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5402490,CENCOSUD RETAIL S.A.,81201000-K,JUMBO CONCHA Y TORO,Comercio minorista,,"Venta al por menor de aparatos eléctricos de uso doméstico, muebles, equipo de iluminación y otros enseres domésticos en comercios especializados",G4759,Venta al por menor de muebles y colchones en comercios especializados,G475901,Metropolitana de Santiago,Cordillera,Puente Alto,13201,-33.57245281,-70.58329889,Generador Industrial,,,43.89,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE SA,Las Condes,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,51756,ADM.CENTRO COM.ALTO LAS CONDES LTDA,78408990-8,S514,Comercio minorista,,"Venta al por menor de computadores, equipo periférico, programas informáticos y equipo de telecomunicaciones en comercios especializados",G4741,"Venta al por menor de computadores, equipo periférico, programas informáticos y equipo de telecom.",G474100,Metropolitana de Santiago,Santiago,Lo Barnechea,13115,-33.35839877,-70.51715397,Generador Industrial,,,51.39,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Papel y cartón,Papel y cartón,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5462303.0,SOCIEDAD RECUPERADORA DE PAPELES,SOC RECUPERADORA DE PAPEL S A,San Joaquín,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,4587258,COOP AGRICOLA PISQUERA ELQUI LTDA,82262600-9,SALAMANCA,Otras industrias manufactureras,,"Destilación, rectificación y mezclas de bebidas alcohólicas",,Elaboración de pisco (industrias pisqueras),C110110,Coquimbo,Choapa,Salamanca,4204,-31.78639003,-70.95798698,Generador Industrial,,,10.0,2.0,Valorización,,,,,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",7.0,"Residuos de la producción de bebidas alcohólicas y no alcohólicas (excepto café, té y cacao)",, MENOR 12 DE TONELADAS ANUALES, MENOR 12 DE TONELADAS ANUALES,,,,gi-sinader-2017-ckan.xlsx,False
2017,0,5462381,CENCOSUD RETAIL S.A.,81201000-K,JUMBO KENNEDY,Comercio minorista,,"Venta al por menor de aparatos eléctricos de uso doméstico, muebles, equipo de iluminación y otros enseres domésticos en comercios especializados",G4759,Venta al por menor de muebles y colchones en comercios especializados,G475901,Metropolitana de Santiago,Santiago,Las Condes,13114,-33.38882321,-70.5452687,Generador Industrial,,,168.19,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,5462303.0,SOCIEDAD RECUPERADORA DE PAPELES,SOC RECUPERADORA DE PAPEL S A,San Joaquín,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5464314,CENCOSUD RETAIL S.A.,81201000-K,JOHNSON ALAMEDA,Otras actividades,,Actividades inmobiliarias realizadas con bienes propios o arrendados,L6810,Alquiler de bienes inmuebles amoblados o con equipos y maquinarias,L681011,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.45323595,-70.68154779,Generador Industrial,,,29.98,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Papel y cartón,Papel y cartón,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5462303.0,SOCIEDAD RECUPERADORA DE PAPELES,SOC RECUPERADORA DE PAPEL S A,San Joaquín,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5469173,CENCOSUD RETAIL S.A.,81201000-K,P627 PARIS SAN BERNARDO,Otras actividades,,Actividades especializadas de diseño,M7410,Actividades de diseño de vestuario,M741001,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.59532461,-70.70659605,Generador Industrial,,,128.77,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,5465733.0,REPLACAR,RESITER INDUSTRIAL S.A.,Providencia,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5464753,CENCOSUD RETAIL S.A.,81201000-K,N 755 SISA PENAFLOR,Comercio minorista,,"Venta al por menor de aparatos eléctricos de uso doméstico, muebles, equipo de iluminación y otros enseres domésticos en comercios especializados",G4759,Venta al por menor de muebles y colchones en comercios especializados,G475901,Metropolitana de Santiago,Talagante,Peñaflor,13605,-33.61078715,-70.87852406,Generador Industrial,,,53.64,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Papel y cartón,Papel y cartón,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5462303.0,SOCIEDAD RECUPERADORA DE PAPELES,SOC RECUPERADORA DE PAPEL S A,San Joaquín,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,11447,LABORATORIO DURANDIN S A I,91913000-8,LAB. DURANDIN S.A.,"Industria química, de plástico y caucho",,Fabricación de otros productos químicos n.c.p.,C2029,Fabricación de explosivos y productos pirotécnicos,C202901,Metropolitana de Santiago,Santiago,Santiago,13101,-33.432665,-70.66151071,Generador Industrial,,,0.3,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,Hierro y acero,Hierro y acero,,Residuos de la construcción y demolición ,,Metales (incluidas sus aleaciones),5467286.0,RECICLADOS INDUSTRIALES S A PLANTA RENCA,RECICLADOS INDUSTRIALES S.A,Renca,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,11447,LABORATORIO DURANDIN S A I,91913000-8,LAB. DURANDIN S.A.,"Industria química, de plástico y caucho",,Fabricación de otros productos químicos n.c.p.,C2029,Fabricación de explosivos y productos pirotécnicos,C202901,Metropolitana de Santiago,Santiago,Santiago,13101,-33.432665,-70.66151071,Generador Industrial,,,10.0,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,"Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 07 06 11","Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 07 06 11",7.0,Residuos de procesos químicos orgánicos,6.0,"Residuos de la FFDU de grasas, jabones, detergentes, desinfectantes y cosméticos",5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Las Condes,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,11447,LABORATORIO DURANDIN S A I,91913000-8,LAB. DURANDIN S.A.,"Industria química, de plástico y caucho",,Fabricación de otros productos químicos n.c.p.,C2029,Fabricación de explosivos y productos pirotécnicos,C202901,Metropolitana de Santiago,Santiago,Santiago,13101,-33.432665,-70.66151071,Generador Industrial,,,0.72,2.0,Valorización,7.0,Preparación para reutilización,,,Residuos de plástico,Residuos de plástico,7.0,Residuos de procesos químicos orgánicos,2.0,"Residuos de la FFDU de plásticos, caucho sintético y fibras artificiales",5466504.0,COMERCIALIZADORA DE ENVASES INDUSTRIALES LIMITADA,COMERCIALIZADORA DE ENVASES INDUSTRIALES LIMITADA,Paine,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,11447,LABORATORIO DURANDIN S A I,91913000-8,LAB. DURANDIN S.A.,"Industria química, de plástico y caucho",,Fabricación de otros productos químicos n.c.p.,C2029,Fabricación de explosivos y productos pirotécnicos,C202901,Metropolitana de Santiago,Santiago,Santiago,13101,-33.432665,-70.66151071,Generador Industrial,,,62.33,2.0,Valorización,8.0,Reciclaje,23.0,Co-procesamiento,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,7.0,Residuos de procesos químicos orgánicos,6.0,"Residuos de la FFDU de grasas, jabones, detergentes, desinfectantes y cosméticos",4586042.0,COACTIVA,CEMENTO POLPAICO S A,Las Condes,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,2876724,CENCOSUD RETAIL S.A.,81201000-K,SISA 699,Comercio minorista,,"Venta al por menor de aparatos eléctricos de uso doméstico, muebles, equipo de iluminación y otros enseres domésticos en comercios especializados",G4759,Venta al por menor de muebles y colchones en comercios especializados,G475901,Metropolitana de Santiago,Santiago,La Granja,13111,-33.55093857,-70.61930018,Generador Industrial,,,6.74,2.0,Valorización,7.0,Preparación para reutilización,,,Aceites y grasas comestibles,Aceites y grasas comestibles,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5459970.0,BIOILS SPA,BIOILS SPA,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,2876724,CENCOSUD RETAIL S.A.,81201000-K,SISA 699,Comercio minorista,,"Venta al por menor de aparatos eléctricos de uso doméstico, muebles, equipo de iluminación y otros enseres domésticos en comercios especializados",G4759,Venta al por menor de muebles y colchones en comercios especializados,G475901,Metropolitana de Santiago,Santiago,La Granja,13111,-33.55093857,-70.61930018,Generador Industrial,,,47.72,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",Papel y cartón,Papel y cartón,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5462303.0,SOCIEDAD RECUPERADORA DE PAPELES,SOC RECUPERADORA DE PAPEL S A,San Joaquín,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5464764,CENCOSUD RETAIL S.A.,81201000-K,N757 SISA AMERICO VESPUCIO PAJARITOS,Comercio minorista,,"Venta al por menor de aparatos eléctricos de uso doméstico, muebles, equipo de iluminación y otros enseres domésticos en comercios especializados",G4759,Venta al por menor de muebles y colchones en comercios especializados,G475901,Metropolitana de Santiago,Santiago,Maipú,13119,-33.48632422,-70.75051734,Generador Industrial,,,46.53,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE SA,Las Condes,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,90642,ARCOS DORADOS RESTAURANTES DE CHILE LIMITADA,96620260-2,VITACURA,Otras actividades,,Actividades de restaurantes y de servicio móvil de comidas,I5610,Actividades de restaurantes y de servicio móvil de comidas,I561000,Metropolitana de Santiago,Santiago,Vitacura,13132,-33.38617899,-70.56341147,Generador Industrial,,,5.78,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),40.0,Pretratamiento de aceites y grasas comestibles,Aceites y grasas comestibles,Aceites y grasas comestibles,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5466728.0,SOCIEDAD GENERAL RENDERING CHILE SA,SOCIEDAD GENERAL RENDERING CHILE LIMITADA,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,90619,ARCOS DORADOS RESTAURANTES DE CHILE LIMITADA,96620260-2,INDEPENDENCIA,Otras actividades,,Actividades de restaurantes y de servicio móvil de comidas,I5610,Actividades de restaurantes y de servicio móvil de comidas,I561000,Metropolitana de Santiago,Santiago,Independencia,13108,-33.4210903,-70.65576238,Generador Industrial,,,13.5,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE SA,Las Condes,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5468628,ARCOS DORADOS RESTAURANTES DE CHILE LIMITADA,96620260-2,CANTAGALLO,Otras actividades,,Actividades de restaurantes y de servicio móvil de comidas,I5610,Actividades de restaurantes y de servicio móvil de comidas,I561000,Metropolitana de Santiago,Santiago,Las Condes,13114,-33.37336582,-70.51894016,Generador Industrial,,,31.9,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),40.0,Pretratamiento de aceites y grasas comestibles,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,5466728.0,SOCIEDAD GENERAL RENDERING CHILE SA,SOCIEDAD GENERAL RENDERING CHILE LIMITADA,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5458853,SOC RECUPERADORA DE PAPEL S A,86359300-K,SOREPA PUDAHUEL,Gestores de residuos,,Recuperación de materiales,E3830,Recuperación y reciclamiento de desperdicios y desechos metálicos,E383001,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.39237671,-70.77444348,Generador Industrial,,,42.8,1.0,Eliminación,3.0,Disposición final,14.0,Monorelleno,Hormigón,Hormigón,17.0,Residuos de la construcción y demolición ,1.0,"Hormigón, ladrillos, tejas y materiales cerámicos",5464301.0,INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA,INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5458853,SOC RECUPERADORA DE PAPEL S A,86359300-K,SOREPA PUDAHUEL,Gestores de residuos,,Recuperación de materiales,E3830,Recuperación y reciclamiento de desperdicios y desechos metálicos,E383001,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.39237671,-70.77444348,Generador Industrial,,,3.35,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,Metales,Metales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5467545.0,SUCURSAL PLANTA LA PINTANA,COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO  E I R L,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
2017,0,5465517,EASY S A,96671750-5,E529 EASY PROT LOS ANGELES,Comercio minorista,,"Venta al por menor de artículos de ferretería, pinturas y productos de vidrio en comercios especializados",G4752,Venta al por menor de artículos de ferretería y materiales de construcción,,Biobío,Biobío,Los Angeles,8301,-37.48092216,-72.35819965,Generador Industrial,,,110.05,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,5453436.0,RELLENO SANITARIO LOS ANGELES,DEMARCO S A,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2017-ckan.xlsx,False
