anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2021,0,5402844,MINERA SPENCE S A,86542100-1,MINERA SPENCE S.A.,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Antofagasta,Antofagasta,Sierra Gorda,2103,-22.86114412,-69.29568255,Generador Industrial,,,35.65,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,"Otros Plástico no especificados en los códigos 17 02 07, 17 02 08, 17 02 09 y 17 02 10","Otros Plástico no especificados en los códigos 17 02 07, 17 02 08, 17 02 09 y 17 02 10",17,Residuos de la construcción y demolición,2,"Madera, vidrio y plástico",,,,,,,gi-sinader-2021-ckan.xlsx,False
2021,0,2443,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,REFINERIA VENTANAS,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Valparaíso,Valparaíso,Puchuncaví,5105,-32.76486898,-71.48281651,Generador Industrial,,,94.86,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Madera libre de impregnación o pinturas,Madera libre de impregnación o pinturas,17,Residuos de la construcción y demolición,2,"Madera, vidrio y plástico",5452216.0,RELLENO SANITARIO EL MOLLE,GESTION INTEGRAL DE RESIDUOS SPA,Valparaíso,Valparaíso,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,3973210,SOC DE CONSTRUCTORES TENSACON S A,99510510-1,PLANTA TENSACON,Construcción,,Construcción de otras obras de ingeniería civil,F4290,Construcción de otras obras de ingeniería civil,F429000,Metropolitana de Santiago,Maipo,Paine,13404,-33.78044651,-70.74435223,Generador Industrial,,,42.24,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,Hierro y acero no galvanizados,Hierro y acero no galvanizados,17,Residuos de la construcción y demolición,4,Metales (incluidas sus aleaciones),3804.0,MAGOTTEAUX ANDINO S.A.,MAGOTTEAUX ANDINO S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5474035,0,4852837-6,SUCURSAL SAN BERNARDO,Comercio mayorista,,Venta al por mayor de otros tipos de maquinaria y equipo,G4659,Venta al por mayor de otros tipos de maquinaria y equipo n.c.p.,G465909,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.57116297,-70.71915556,Generador Industrial,,,34.655417,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,"Cobre, bronce, latón","Cobre, bronce, latón",17,Residuos de la construcción y demolición,4,Metales (incluidas sus aleaciones),5476883.0,COMERCIAL HUAL LTDA,COMERCIAL HUAL LTDA,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,3224,ORIZON S A,96929960-7,COMPLEJO PESQUERO INDUSTRIAL CORONEL,Pesca y acuicultura,,Pesca marítima,A0311,"Pesca marítima industrial, excepto de barcos factoría",A031110,Biobío,Concepción,Coronel,8102,-37.02273643,-73.1637208,Generador Industrial,,,31.225,2.0,Valorización,7.0,Preparación para reutilización,,,Envases de plástico,Envases de plástico,15,"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,gi-sinader-2021-ckan.xlsx,False
2021,0,5462917,COMPANIA MINERA MANTOS DE ORO,78928380-K,MINA LA COIPA,Minería,,"Extracción de otros minerales metalíferos no ferrosos, excepto cobre",B0729,Extracción de oro y plata,B072910,Atacama,Copiapó,Copiapó,3101,-26.86694336,-69.3307896,Generador Industrial,,,14.56,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,Metales mezclados,Metales mezclados,17,Residuos de la construcción y demolición,4,Metales (incluidas sus aleaciones),5471595.0,CASA MATRIZ,RECICLAJE Y COMERCIALIZACION DE EXCEDENTES MINEROS Y ARTICULOS DE REMA,Tierra Amarilla,Atacama,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,2186,ACEROS AZA S.A.,92176000-0,PLANTA RENCA,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Santiago,Renca,13128,-33.40124471,-70.68363114,Generador Industrial,,,7.59,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,10,Residuos de procesos térmicos,2,Residuos de la industria del hierro y del acero,5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5443074,SISTEMA DE TRANSMISION DEL SUR S.A.,77683400-9,BODEGA RESIDUOS PELIGROSOS BARRO BLANCO,Otras actividades,,"Generación, transmisión y distribución de energía eléctrica",D3510,Transmisión de energía eléctrica,D351020,Los Lagos,Osorno,Osorno,10301,-40.57950409,-73.0888199,Generador Industrial,,,4.333,2.0,Valorización,7.0,Preparación para reutilización,,,Hormigón,Hormigón,17,Residuos de la construcción y demolición,1,"Hormigón, ladrillos, tejas y materiales cerámicos",,DESTINATARIO FINAL,ALEX HUMBERTO HERNANDEZ AYAQUINTUI,Castro,Los Lagos,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,5404008,VINA CONCHA Y TORO S A,90227000-0,BODEGA LIMARÍ,Otras industrias manufactureras,,Elaboración de vinos,C1102,Elaboración de vinos,C110200,Coquimbo,Limarí,Ovalle,4301,-30.69460812,-71.23834253,Generador Industrial,,,4.32,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,7,Residuos de procesos químicos orgánicos,6,"Residuos de la FFDU de grasas, jabones, detergentes, desinfectantes y cosméticos",33161.0,PLANTA COPIULEMU,HIDRONOR CHILE S.A,Florida,Biobío,Chile,gi-sinader-2021-ckan.xlsx,False
2021,0,63705,EMIN INGENIERIA Y CONSTRUCCION SOCIEDAD ANONIMA,79527230-5,INSTALACIONES EMIN CALAMA,Construcción,,Construcción de otras obras de ingeniería civil,F4290,Construcción de otras obras de ingeniería civil,F429000,Antofagasta,El Loa,Calama,2201,-22.43812043,-68.9072019,Generador Industrial,,,99.32,1.0,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,Madera libre de impregnación o pinturas,Madera libre de impregnación o pinturas,17,Residuos de la construcción y demolición,2,"Madera, vidrio y plástico",5486100.0,RESCON CALAMA,I MUNICIPALIDAD DE CALAMA,Calama,Antofagasta,Chile,gi-sinader-2021-ckan.xlsx,False
