anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2020,0,245136,MOLYMETNOS S.A.,76107905-0,MOLYMETNOS,Minería,,"Extracción de otros minerales metalíferos no ferrosos, excepto cobre",B0729,"Extracción de otros minerales metalíferos no ferrosos n.c.p. (excepto zinc, plomo y manganeso)",B072999,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.63376279,-70.69977516,Generador Industrial,,,54620.88,1.0,Eliminación,3.0,Disposición final,65.0,Área de Disposición Controlada,Residuos de la extracción de minerales no metálicos,Residuos de la extracción de minerales no metálicos,1,"Residuos de la prospección, extracción de minas y canteras y tratamientos físicos y químicos de minerales",1,Residuos de la extracción de minerales,5464301.0,INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA,INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,3522,CMPC PULP SPA,96532330-9,CMPC CELULOSA PLANTA SANTA FE,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de celulosa y otras pastas de madera,C170110,Biobío,Biobío,Nacimiento,8306,-37.51416427,-72.65059529,Generador Industrial,,,50175.0,2.0,Valorización,7.0,Preparación para reutilización,,,Lodos de lejías verdes (procedentes de la recuperación de lejías de cocción),Lodos de lejías verdes (procedentes de la recuperación de lejías de cocción),3,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"Residuos de la producción y transformación de pasta de papel, papel y cartón",,DESTINATARIO FINAL,RICARDO DAVID RIQUELME LARRAIN,Concepción,Biobío,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5527,SOCIEDAD DE ALIMENTACION CASINO EXPRESS S.A.,78793360-2,SOCIEDAD DE ALIMENTACION CASINO EXPRESS S.A.,Otras actividades,,Otras actividades de servicio de comidas,I5629,Suministro industrial de comidas por encargo; concesión de servicios de alimentación,,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.37315881,-70.65028528,Generador Industrial,,,49977.75,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,Otros residuos municipales,,,,,,,gi-sinader-2020-ckan.xlsx,False
2020,0,5442680,HARSCO METALS CHILE S.A.,87676500-4,PLANTA HARSCOTILTIL,Comercio minorista,,Venta al por menor de otros productos nuevos en comercios especializados,G4773,Venta al por menor de otros productos en comercios especializados n.c.p.,G477399,Metropolitana de Santiago,Chacabuco,Tiltil,13303,-33.15627488,-70.84909807,Generador Industrial,,,49474.27,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Escorias de horno,Escorias de horno,10,Residuos de procesos térmicos,10,Residuos de la fundición de piezas no férreas,5457683.0,PLANTA DE TRATAMIENTO INTEGRAL DE RESIDUOS CERROS LA LEONA,GESTION ECOLOGICA DE RESIDUOS S A,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,316809,CMPC MADERAS SPA,95304000-K,PLYWOOD,Industria de la madera y silvicultura,,Fabricación de hojas de madera para enchapado y tableros a base de madera,C1621,Fabricación de hojas de madera para enchapado y tableros a base de madera,C162100,La Araucanía,Malleco,Collipulli,9202,-37.79767349,-72.47551115,Generador Industrial,,,49307.234,1.0,Eliminación,3.0,Disposición final,12.0,Vertedero,Residuos de corteza y corcho,Residuos de corteza y corcho,3,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,Residuos de la transformación de la madera y de la producción de tableros y muebles,322488.0,CMPC PULP SA PLANTA PACIFICO,CMPC PULP SPA,Collipulli,Araucanía,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,4989,ACEROS AZA S.A.,92176000-0,PLANTA COLINA,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Chacabuco,Colina,13301,-33.29580495,-70.72876759,Generador Industrial,,,45001.25,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,Escorias de horno,Escorias de horno,10,Residuos de procesos térmicos,9,Residuos de la fundición de piezas férreas,5442680.0,PLANTA HARSCOTILTIL,HARSCO METALS CHILE S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,245308,FORESTAL RIO CLARO LIMITADA,76080970-5,FORESTAL RIO CLARO LIMITADA,Industria de la madera y silvicultura,,Aserrado y acepilladura de madera,C1610,Aserrado y acepilladura de madera,C161000,Maule,Talca,Maule,7105,-35.53235927,-71.68713446,Generador Industrial,,,45000.0,2.0,Valorización,7.0,Preparación para reutilización,,,"Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04","Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",3,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,Residuos de la transformación de la madera y de la producción de tableros y muebles,1963065.0,CORDILLERA,ENERGIAS INDUSTRIALES S.A,Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,322488,CMPC PULP SPA,96532330-9,CMPC PULP SA PLANTA PACIFICO,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de celulosa y otras pastas de madera,C170110,La Araucanía,Malleco,Collipulli,9202,-37.79134646,-72.47881513,Generador Industrial,,,44005.0,1.0,Eliminación,3.0,Disposición final,12.0,Vertedero,Lodos de lejías verdes (procedentes de la recuperación de lejías de cocción),Lodos de lejías verdes (procedentes de la recuperación de lejías de cocción),3,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"Residuos de la producción y transformación de pasta de papel, papel y cartón",322488.0,CMPC PULP SA PLANTA PACIFICO,CMPC PULP SPA,Collipulli,Araucanía,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5479888,INMOBILIARIA ERASMO ESCALA SPA,76743508-8,LIBERTAD 51,Construcción,,Construcción de edificios para uso residencial y no residencial,F4100,Construcción de edificios para uso residencial,F410010,Metropolitana de Santiago,Santiago,Santiago,13101,-33.4464518,-70.673308,Generador Industrial,,,39126.5,2.0,Valorización,7.0,Preparación para reutilización,,,"Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,Residuos de la construcción y demolición,9,Otros residuos de construcción y demolición,,DESTINATARIO FINAL,SOCIEDAD ARIDOS Y PETREOS MAIPO S.A.,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,6638,GUACOLDA ENERGIA S.A,76418918-3,GUACOLDA,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Atacama,Huasco,Huasco,3304,-28.46860974,-71.25437653,Generador Industrial,,,36967.09,1.0,Eliminación,3.0,Disposición final,58.0,Depósito de Cenizas,"Residuos cálcicos de reacción, en forma sólida, procedentes de la desulfuración de gases de combustión","Residuos cálcicos de reacción, en forma sólida, procedentes de la desulfuración de gases de combustión",10,Residuos de procesos térmicos,1,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),5461525.0,DEPOSITO DE CENIZAS GUACOLDA,GUACOLDA ENERGIA SPA,Huasco,Atacama,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5474131,HORMIGONES BICENTENARIO S.A.,99507430-3,PLANTA DE HORMIGONES LONQUEN BSA,Otras industrias manufactureras,,Fabricación de otros productos minerales no metálicos n.c.p.,C2399,Fabricación de otros productos minerales no metálicos n.c.p.,C239900,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.54682409,-70.74616866,Generador Industrial,,,34848.0,1.0,Eliminación,3.0,Disposición final,12.0,Vertedero,Hormigón,Hormigón,17,Residuos de la construcción y demolición,1,"Hormigón, ladrillos, tejas y materiales cerámicos",5466772.0,BOTADERO SEMOT,SERVICIO MECANIZADO PARA MOVIMIENTO DE TIERRA LIMITADA,Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,11626,CERVECERA CCU CHILE LIMITADA,96989120-4,CERVECERA CCU CHILE LTDA. (2),Otras industrias manufactureras,,Elaboración de bebidas malteadas y de malta,C1103,Elaboración de bebidas malteadas y de malta,C110300,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.36098096,-70.70325284,Generador Industrial,,,34695.36,2.0,Valorización,7.0,Preparación para reutilización,,,Residuos de tejidos de vegetales,Residuos de tejidos de vegetales,2,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",,DESTINATARIO FINAL,COOP AGRICOLA LECHERA SANTIAGO LTDA,Estación Central,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,3522,CMPC PULP SPA,96532330-9,CMPC CELULOSA PLANTA SANTA FE,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de celulosa y otras pastas de madera,C170110,Biobío,Biobío,Nacimiento,8306,-37.51416427,-72.65059529,Generador Industrial,,,34620.0,2.0,Valorización,31.0,Aplicación al Suelo,,,Cenizas volantes procedentes de la co-incineración distintas de las especificadas en el código 10 01 16,Cenizas volantes procedentes de la co-incineración distintas de las especificadas en el código 10 01 16,10,Residuos de procesos térmicos,1,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),,DESTINATARIO FINAL,FORESTAL MININCO SPA,Los Angeles,Biobío,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,2383,AGROINDUSTRIAL EL PAICO S.A.,96590000-4,AGROINDUSTRIAL EL PAICO,Otras industrias manufactureras,,Elaboración y conservación de carne,C1010,Explotación de mataderos de aves y de otros tipos de animales n.c.p.,C101019,Metropolitana de Santiago,Talagante,El Monte,13602,-33.68915647,-71.04718944,Generador Industrial,,,33205.185,2.0,Valorización,8.0,Reciclaje,13.0,Reciclaje de restos de animal para consumo animal ,Residuos de tejidos de animales,Residuos de tejidos de animales,2,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",2,"Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal",5467084.0,MELIFEED SPA,MELIFEED SPA,Melipilla,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5452292,EMPRESA ELECTRICA ANGAMOS S.A.,76004976-K,CENTRAL TERMOELÉCTRICA ANGAMOS,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Antofagasta,Antofagasta,Mejillones,2102,-23.06858082,-70.3687702,Generador Industrial,,,32271.704,1.0,Eliminación,3.0,Disposición final,58.0,Depósito de Cenizas,"Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04)","Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04)",10,Residuos de procesos térmicos,1,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),2169953.0,DEPÓSITO DE CENIZAS ANGAMOS,EMPRESA ELECTRICA ANGAMOS SPA,Mejillones,Antofagasta,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5441923,ENEL GENERACION CHILE S.A.,91081000-6,CENTRAL TERMOELECTRICA BOCAMINA U1,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Biobío,Concepción,Coronel,8102,-37.02113521,-73.16567023,Generador Industrial,,,31860.1,2.0,Valorización,8.0,Reciclaje,23.0,Co-procesamiento,Cenizas volantes de carbón,Cenizas volantes de carbón,10,Residuos de procesos térmicos,1,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),4586042.0,COACTIVA,CEMENTO POLPAICO S A,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5482575,AMERIS UPC DEPARTAMENTAL TRES SPA,76855475-7,OBRA DEPARTAMENTAL - TORRE 3,Construcción,,Construcción de edificios para uso residencial y no residencial,F4100,Construcción de edificios para uso residencial,F410010,Metropolitana de Santiago,Santiago,La Florida,13110,-33.5119695,-70.5956258,Generador Industrial,,,31500.0,2.0,Valorización,7.0,Preparación para reutilización,,,Tierra y piedras distintas de las especificadas en el código 17 05 03,Tierra y piedras distintas de las especificadas en el código 17 05 03,17,Residuos de la construcción y demolición,5,"Tierra (excluida la excavada de zonas contaminadas), piedras y lodos de drenaje",,DESTINATARIO FINAL,PLANTA RECICLADORA LAMPA SPA,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,4595,FUNDICION TALLERES LIMITADA,99532410-5,PLANTA RANCAGUA,Otras industrias manufactureras,,Fundición de hierro y acero,C2431,Fundición de hierro y acero,C243100,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,6101,-34.17616099,-70.75347538,Generador Industrial,,,31318.242,1.0,Eliminación,3.0,Disposición final,65.0,Área de Disposición Controlada,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,10,Residuos de procesos térmicos,9,Residuos de la fundición de piezas férreas,5476425.0,PLANTA CALIFORNIA,SERVICIOS MINEROS E INDUSTRIALES SERVIMINS SPA,Doñihue,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,11626,CERVECERA CCU CHILE LIMITADA,96989120-4,CERVECERA CCU CHILE LTDA. (2),Otras industrias manufactureras,,Elaboración de bebidas malteadas y de malta,C1103,Elaboración de bebidas malteadas y de malta,C110300,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.36098096,-70.70325284,Generador Industrial,,,26143.95,2.0,Valorización,7.0,Preparación para reutilización,,,Residuos de tejidos de vegetales,Residuos de tejidos de vegetales,2,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",,DESTINATARIO FINAL,AGRICOLA DON ALEJO SPA,San Felipe,Valparaíso,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,322488,CMPC PULP SPA,96532330-9,CMPC PULP SA PLANTA PACIFICO,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de celulosa y otras pastas de madera,C170110,La Araucanía,Malleco,Collipulli,9202,-37.79134646,-72.47881513,Generador Industrial,,,25880.0,2.0,Valorización,7.0,Preparación para reutilización,,,Residuos de lodos calizos,Residuos de lodos calizos,3,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"Residuos de la producción y transformación de pasta de papel, papel y cartón",,DESTINATARIO FINAL,RICARDO DAVID RIQUELME LARRAIN,Concepción,Biobío,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,2397,CELULOSA ARAUCO Y CONSTITUCION S A,93458000-1,PLANTA ARAUCO,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de celulosa y otras pastas de madera,C170110,Biobío,Arauco,Arauco,8202,-37.20620981,-73.22433337,Generador Industrial,,,25585.819,1.0,Eliminación,3.0,Disposición final,12.0,Vertedero,Lodos de lejías verdes (procedentes de la recuperación de lejías de cocción),Lodos de lejías verdes (procedentes de la recuperación de lejías de cocción),3,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"Residuos de la producción y transformación de pasta de papel, papel y cartón",2397.0,PLANTA ARAUCO,CELULOSA ARAUCO Y CONSTITUCION S A,Arauco,Biobío,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5452212,ENAP REFINERIAS S A,87756500-9,COGENERADORA PETROPOWER,Otras actividades,,Suministro de vapor y de aire acondicionado,D3530,Suministro de vapor y de aire acondicionado,D353001,Biobío,Concepción,Hualpén,8112,-36.78661486,-73.11925897,Generador Industrial,,,24535.92,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Cenizas volantes de carbón,Cenizas volantes de carbón,10,Residuos de procesos térmicos,1,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),244575.0,ECOBIO,ECOBIO SPA,Chillán Viejo,Ñuble,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,3522,CMPC PULP SPA,96532330-9,CMPC CELULOSA PLANTA SANTA FE,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de celulosa y otras pastas de madera,C170110,Biobío,Biobío,Nacimiento,8306,-37.51416427,-72.65059529,Generador Industrial,,,24333.0,2.0,Valorización,7.0,Preparación para reutilización,,,Residuos de lodos calizos,Residuos de lodos calizos,3,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"Residuos de la producción y transformación de pasta de papel, papel y cartón",,DESTINATARIO FINAL,RICARDO DAVID RIQUELME LARRAIN,Concepción,Biobío,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5453475,CRISTALERIAS TORO SPA,93372000-4,BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO,Gestores de residuos,,Recuperación de materiales,E3830,Recuperación y reciclamiento de vidrio,E383003,Metropolitana de Santiago,Santiago,Maipú,13119,-33.51666592,-70.76666376,Generador Industrial,,,24039.49,1.0,Eliminación,3.0,Disposición final,12.0,Vertedero,"Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,Residuos de la construcción y demolición,9,Otros residuos de construcción y demolición,5478506.0,INVERSIONES CORMI LIMITADA,INVERSIONES CORMI LIMITADA,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2020-ckan.xlsx,False
2020,0,5479583,ARRIGONI INGENIERIA Y CONSTRUCCION S.A.,76091747-8,PARQUE INUNDABLE VICTOR JARA,Construcción,,Construcción de carreteras y líneas de ferrocarril,F4210,Construcción de carreteras y líneas de ferrocarril,F421000,Metropolitana de Santiago,Santiago,San Joaquín,13129,-33.48153275,-70.63111536,Generador Industrial,,,23942.0,1.0,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,Tierra y piedras distintas de las especificadas en el código 17 05 03,Tierra y piedras distintas de las especificadas en el código 17 05 03,17,Residuos de la construcción y demolición,5,"Tierra (excluida la excavada de zonas contaminadas), piedras y lodos de drenaje",,,,,,,gi-sinader-2020-ckan.xlsx,False
