anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2017,1,4585852,ALIMENTOS CONCENTRADOS CISTERNAS LIMITADA,85904700-9,MARCELO CISTERNAS D.S.A.,Otras industrias manufactureras,,Elaboración de piensos preparados para animales,C1080,Elaboración de piensos preparados para animales,C108000,Metropolitana de Santiago,Maipo,Paine,13404,-33.79234422,-70.74665645,Generador Industrial,,,6.17,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Envases mezclados,Envases mezclados,15.0,"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1.0,Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,12,5462200,ELABORADORA DE ALIMENTOS FRUTALE LIMITADA,79746250-0,PLANTA QUILICURA,Otras industrias manufactureras,,Elaboración de productos de panadería,C1071,Elaboración de productos de panadería y pastelería,C107100,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.34448957,-70.70762713,Generador Industrial,,,6.17,2.0,Valorización,7.0,Preparación para reutilización,,,Materiales inadecuados para el consumo o la elaboración,Materiales inadecuados para el consumo o la elaboración,2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",6.0,Residuos de la industria de panadería y pastelería,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,4,5460788,ULTRA PAC SUDAMERICA S A,96733780-3,ULTRAPAC SUDAMERICA SA,"Industria química, de plástico y caucho",,Fabricación de productos de plástico,C2220,Fabricación de productos de plástico,C222000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.44533369,-70.81473097,Generador Industrial,,,6.17,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,12.0,Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos,1.0,Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,1,4585852,ALIMENTOS CONCENTRADOS CISTERNAS LIMITADA,85904700-9,MARCELO CISTERNAS D.S.A.,Otras industrias manufactureras,,Elaboración de piensos preparados para animales,C1080,Elaboración de piensos preparados para animales,C108000,Metropolitana de Santiago,Maipo,Paine,13404,-33.79234422,-70.74665645,Generador Industrial,,,6.17,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Papel y cartón,Papel y cartón,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,11,5465344,SUCDEN CHILE SPA.,94684000-9,BODEGA LO ESPEJO,Otras industrias manufactureras,,Elaboración de azúcar,C1072,Elaboración de azúcar,C107200,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.52522504,-70.72306949,Generador Industrial,,,6.17,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,Plásticos,Plásticos,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,7,5258,HOSPITAL DE CARABINEROS,60505723-3,HOSP. DE CARABINEROS,Otras actividades,,Actividades de hospitales públicos y privados,Q8610,Actividades de hospitales y clínicas públicas,Q861010,Metropolitana de Santiago,Santiago,Ñuñoa,13120,-33.45449132,-70.60383051,Generador Industrial,,,6.17,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos municipales no especificados en otra categoría,Residuos municipales no especificados en otra categoría,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,9,5459970,BIOILS SPA,76140586-1,BIOILS SPA,Gestores de residuos,,Recuperación de materiales,E3830,Recuperación y reciclamiento de desperdicios y desechos metálicos,E383001,Metropolitana de Santiago,Santiago,Maipú,13119,-33.51148761,-70.73104341,Generador Industrial,,,6.17,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,"Lodos de lavado, limpieza, pelado, centrifugado y separación","Lodos de lavado, limpieza, pelado, centrifugado y separación",2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",3.0,"Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas",,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,1,4589373,SERMOB S A,96562520-8,ESPACIO URBANO LA REINA,Otras actividades,,Actividades inmobiliarias realizadas con bienes propios o arrendados,L6810,Alquiler de bienes inmuebles amoblados o con equipos y maquinarias,L681011,Metropolitana de Santiago,Santiago,La Reina,13113,-33.44122644,-70.53608556,Generador Industrial,,,6.16,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos voluminosos (incluidos muebles),Residuos voluminosos (incluidos muebles),20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,1,5459468,SKY CHEFS CHILE SPA,81348400-5,SKYCHEFS CHILE SPA,Otras industrias manufactureras,,Elaboración de comidas y platos preparados,C1075,"Elaboración de comidas y platos preparados envasados, rotulados y con información nutricional",C107500,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.40546502,-70.79179487,Generador Industrial,,,6.16,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos municipales no especificados en otra categoría,Residuos municipales no especificados en otra categoría,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,8,1620,CURTIDOS BAS S A,93111000-4,CURTIDOS BAS SA,Otras industrias manufactureras,,Curtido y adobo de cueros; adobo y teñido de pieles,C1511,Curtido y adobo de cueros; adobo y teñido de pieles,C151100,Metropolitana de Santiago,Santiago,San Joaquín,13129,-33.48653894,-70.62210408,Generador Industrial,,,6.16,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"Lodos, en particular los procedentes del tratamiento in situ de efluentes, que no contienen cromo","Lodos, en particular los procedentes del tratamiento in situ de efluentes, que no contienen cromo",4.0,"Residuos de las industrias del cuero, de la piel y textil",1.0,Residuos de las industrias del cuero y de la piel,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,1,11498,SCA CHILE S.A.,94282000-3,SCA CHILE SA,Industria del papel y celulosa,,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.20601818,-70.77234652,Generador Industrial,,,6.16,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 03 03 10","Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 03 03 10",3.0,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3.0,"Residuos de la producción y transformación de pasta de papel, papel y cartón",,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,10,5462200,ELABORADORA DE ALIMENTOS FRUTALE LIMITADA,79746250-0,PLANTA QUILICURA,Otras industrias manufactureras,,Elaboración de productos de panadería,C1071,Elaboración de productos de panadería y pastelería,C107100,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.34448957,-70.70762713,Generador Industrial,,,6.16,2.0,Valorización,7.0,Preparación para reutilización,,,Materiales inadecuados para el consumo o la elaboración,Materiales inadecuados para el consumo o la elaboración,2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",6.0,Residuos de la industria de panadería y pastelería,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,10,5459468,SKY CHEFS CHILE SPA,81348400-5,SKYCHEFS CHILE SPA,Otras industrias manufactureras,,Elaboración de comidas y platos preparados,C1075,"Elaboración de comidas y platos preparados envasados, rotulados y con información nutricional",C107500,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.40546502,-70.79179487,Generador Industrial,,,6.16,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos municipales no especificados en otra categoría,Residuos municipales no especificados en otra categoría,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,5,9899,CLINICA LAS CONDES S A,93930000-7,CLINICA LAS CONDES,Otras actividades,,Actividades de hospitales públicos y privados,Q8610,Actividades de hospitales y clínicas privadas,Q861020,Metropolitana de Santiago,Santiago,Las Condes,13114,-33.38385062,-70.53025959,Generador Industrial,,,6.16,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,8,5459468,SKY CHEFS CHILE SPA,81348400-5,SKYCHEFS CHILE SPA,Otras industrias manufactureras,,Elaboración de comidas y platos preparados,C1075,"Elaboración de comidas y platos preparados envasados, rotulados y con información nutricional",C107500,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.40546502,-70.79179487,Generador Industrial,,,6.16,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos municipales no especificados en otra categoría,Residuos municipales no especificados en otra categoría,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,2,5459468,SKY CHEFS CHILE SPA,81348400-5,SKYCHEFS CHILE SPA,Otras industrias manufactureras,,Elaboración de comidas y platos preparados,C1075,"Elaboración de comidas y platos preparados envasados, rotulados y con información nutricional",C107500,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.40546502,-70.79179487,Generador Industrial,,,6.16,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos municipales no especificados en otra categoría,Residuos municipales no especificados en otra categoría,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,8,5461982,APOSTOLES S.A.,96815800-7,APOSTOLES,Otras industrias manufactureras,,"Elaboración y conservación de frutas, legumbres y hortalizas",C1030,"Elaboración y conservación de frutas, legumbres y hortalizas",C103000,Metropolitana de Santiago,Maipo,Calera de Tango,13403,-33.61212384,-70.81989012,Generador Industrial,,,6.15,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,12,5735,GATE GOURMET CATERING CHILE LIMITADA,85628800-5,GATEGOURMET CATERING CHILE LTDA,Otras industrias manufactureras,,Elaboración de comidas y platos preparados,C1075,"Elaboración de comidas y platos preparados envasados, rotulados y con información nutricional",C107500,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.44606063,-70.77133003,Generador Industrial,,,6.15,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Otras fracciones no especificadas en otra categoría,Otras fracciones no especificadas en otra categoría,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1.0,Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,8,5465680,BRUEGGEN AMERICA S.A.,76493368-0,BRUEGGEN AMERICA S.A,Otras industrias manufactureras,,Elaboración de comidas y platos preparados,C1075,"Elaboración de comidas y platos preparados envasados, rotulados y con información nutricional",C107500,Metropolitana de Santiago,Santiago,Renca,13128,-33.40133476,-70.76474476,Generador Industrial,,,6.15,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,12,257370,EMPACK FLEXIBLE S.A.,76005927-7,EMPACK FLEXIBLE SA,"Industria química, de plástico y caucho",,Fabricación de productos de plástico,C2220,Fabricación de productos de plástico,C222000,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.61335017,-70.69093494,Generador Industrial,,,6.15,2.0,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,Residuos de plástico,Residuos de plástico,7.0,Residuos de procesos químicos orgánicos,2.0,"Residuos de la FFDU de plásticos, caucho sintético y fibras artificiales",,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,2,5465680,BRUEGGEN AMERICA S.A.,76493368-0,BRUEGGEN AMERICA S.A,Otras industrias manufactureras,,Elaboración de comidas y platos preparados,C1075,"Elaboración de comidas y platos preparados envasados, rotulados y con información nutricional",C107500,Metropolitana de Santiago,Santiago,Renca,13128,-33.40133476,-70.76474476,Generador Industrial,,,6.15,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,11,5402790,ENERGIAS INDUSTRIALES S.A,85145500-0,EISA DON POLLO,Otras actividades,,Suministro de vapor y de aire acondicionado,D3530,Suministro de vapor y de aire acondicionado,D353001,Metropolitana de Santiago,Santiago,La Pintana,13112,-33.60599835,-70.65644405,Generador Industrial,,,6.15,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04)","Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04)",10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,7,5462200,ELABORADORA DE ALIMENTOS FRUTALE LIMITADA,79746250-0,PLANTA QUILICURA,Otras industrias manufactureras,,Elaboración de productos de panadería,C1071,Elaboración de productos de panadería y pastelería,C107100,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.34448957,-70.70762713,Generador Industrial,,,6.15,2.0,Valorización,8.0,Reciclaje,23.0,Co-procesamiento,Materiales inadecuados para el consumo o la elaboración,Materiales inadecuados para el consumo o la elaboración,2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",6.0,Residuos de la industria de panadería y pastelería,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,10,2433,COMPANIAS CIC S A,93830000-3,PTA.DE COLCHONES DE RESORTE Y ESPUMA.,Otras industrias manufactureras,,Fabricación de muebles,C3100,Fabricación de colchones; fabricación de otros muebles n.c.p.,C310009,Metropolitana de Santiago,Santiago,Maipú,13119,-33.51116221,-70.73432038,Generador Industrial,,,6.14,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,3,5460788,ULTRA PAC SUDAMERICA S A,96733780-3,ULTRAPAC SUDAMERICA SA,"Industria química, de plástico y caucho",,Fabricación de productos de plástico,C2220,Fabricación de productos de plástico,C222000,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.44533369,-70.81473097,Generador Industrial,,,6.14,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos no especificados en otra categoría,Residuos no especificados en otra categoría,12.0,Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos,1.0,Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,8,2292,TREFIMET S.A.,79536120-0,TREFIMET S.A.,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Metropolitana de Santiago,Talagante,Padre Hurtado,13604,-33.55953841,-70.82070339,Generador Industrial,,,6.14,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,Limaduras y virutas de metales férreos,Limaduras y virutas de metales férreos,12.0,Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos,1.0,Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,5,9899,CLINICA LAS CONDES S A,93930000-7,CLINICA LAS CONDES,Otras actividades,,Actividades de hospitales públicos y privados,Q8610,Actividades de hospitales y clínicas privadas,Q861020,Metropolitana de Santiago,Santiago,Las Condes,13114,-33.38385062,-70.53025959,Generador Industrial,,,6.13,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,,,,,,,gi-sinader-2017-ckan.xlsx,False
2017,5,11498,SCA CHILE S.A.,94282000-3,SCA CHILE SA,Industria del papel y celulosa,,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.20601818,-70.77234652,Generador Industrial,,,6.13,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Lodos de destintado procedentes del reciclado de papel,Lodos de destintado procedentes del reciclado de papel,3.0,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3.0,"Residuos de la producción y transformación de pasta de papel, papel y cartón",,,,,,,gi-sinader-2017-ckan.xlsx,False
