anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2024,7,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,756390,2,1138.02,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,03 03 05 | Lodos de destintado procedentes del reciclado de papel,03 03 05 | Lodos de destintado procedentes del reciclado de papel,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",5461755.0,IDEA CORP SA,IDEA CORP SA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,756390,2,1526.69,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,03 03 05 | Lodos de destintado procedentes del reciclado de papel,03 03 05 | Lodos de destintado procedentes del reciclado de papel,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",5485125.0,INVERSIONES PUERTA SUR CACHAPOAL SPA,SOCIEDAD DE INVERSIONES PUERTA SUR CACHAPOAL SPA,Rancagua,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,756390,2,1.26,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,756390,2,10.8,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5461755.0,IDEA CORP SA,IDEA CORP SA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,756390,2,58.91,1.0,Eliminación,3.0,Disposición final,14.0,Monorelleno,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,5466772.0,BOTADERO SEMOT,SERVICIO MECANIZADO PARA MOVIMIENTO DE TIERRA LIMITADA,Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,756390,2,6.71,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",319510.0,BASE ECOCLEAN QUILICURA,ECOCLEAN S A,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,756390,2,50.12,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",5462120.0,SOREPA PUENTE ALTO,SOC RECUPERADORA DE PAPEL SPA,Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,756390,2,32.87,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",03 03 99 | Residuos no especificados en otra categoría,03 03 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",5955.0,BRAVO ENERGY CHILE SA,BRAVO ENERGY SPA,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,756390,2,30.98,2.0,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,03 03 99 | Residuos no especificados en otra categoría,03 03 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",5459831.0,INDUSTRIA PROCESADORA DE PLASTICOS LIMITADA,INDUSTRIA PROCESADORA DE PLASTICOS SPA,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,756390,2,98.94,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"03 03 07 | Desechos, separados mecánicamente, de pasta elaborada a partir de residuos de papel y cartón","03 03 07 | Desechos, separados mecánicamente, de pasta elaborada a partir de residuos de papel y cartón",3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE S.A.,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,756390,2,34.94,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE S.A.,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,756390,2,28.73,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04","03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,7,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,756390,2,31.57,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,20 01 40 | Metales,20 01 40 | Metales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),319510.0,BASE ECOCLEAN QUILICURA,ECOCLEAN S A,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,767035,2,1112.61,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,03 03 05 | Lodos de destintado procedentes del reciclado de papel,03 03 05 | Lodos de destintado procedentes del reciclado de papel,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",5461755.0,IDEA CORP SA,IDEA CORP SA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,767035,2,1429.73,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,03 03 05 | Lodos de destintado procedentes del reciclado de papel,03 03 05 | Lodos de destintado procedentes del reciclado de papel,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",5485125.0,INVERSIONES PUERTA SUR CACHAPOAL SPA,SOCIEDAD DE INVERSIONES PUERTA SUR CACHAPOAL SPA,Rancagua,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,767035,2,0.54,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,767035,2,5.43,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5461755.0,IDEA CORP SA,IDEA CORP SA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,767035,2,59.02,1.0,Eliminación,3.0,Disposición final,14.0,Monorelleno,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,5466772.0,BOTADERO SEMOT,SERVICIO MECANIZADO PARA MOVIMIENTO DE TIERRA LIMITADA,Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,767035,2,42.82,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,20 01 40 | Metales,20 01 40 | Metales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),319510.0,BASE ECOCLEAN QUILICURA,ECOCLEAN S A,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,767035,2,33.76,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",5462120.0,SOREPA PUENTE ALTO,SOC RECUPERADORA DE PAPEL SPA,Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,767035,2,41.42,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",03 03 99 | Residuos no especificados en otra categoría,03 03 99 | Residuos no especificados en otra categoría,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",5955.0,BRAVO ENERGY CHILE SA,BRAVO ENERGY SPA,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,767035,2,45.27,2.0,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,20 01 39 | Plásticos,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5459831.0,INDUSTRIA PROCESADORA DE PLASTICOS LIMITADA,INDUSTRIA PROCESADORA DE PLASTICOS SPA,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,767035,2,119.37,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"03 03 07 | Desechos, separados mecánicamente, de pasta elaborada a partir de residuos de papel y cartón","03 03 07 | Desechos, separados mecánicamente, de pasta elaborada a partir de residuos de papel y cartón",3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE S.A.,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,767035,2,23.36,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,78709.0,RELLENO SANITARIO SANTIAGO PONIENTE,VEOLIA SU CHILE S.A.,Maipú,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,8,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,767035,2,25.04,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04","03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",1,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,9,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,779587,2,920.92,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,03 03 05 | Lodos de destintado procedentes del reciclado de papel,03 03 05 | Lodos de destintado procedentes del reciclado de papel,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",5461755.0,IDEA CORP SA,IDEA CORP SA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,9,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,779587,2,1061.4,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,03 03 05 | Lodos de destintado procedentes del reciclado de papel,03 03 05 | Lodos de destintado procedentes del reciclado de papel,3,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,"03 | Residuos de la producción y transformación de pasta de papel, papel y cartón",5485125.0,INVERSIONES PUERTA SUR CACHAPOAL SPA,SOCIEDAD DE INVERSIONES PUERTA SUR CACHAPOAL SPA,Rancagua,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2024-ckan.xlsx,False
2024,9,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,779587,2,0.53,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,9,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,779587,2,5.11,2.0,Valorización,8.0,Reciclaje,27.0,Compostaje,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5461755.0,IDEA CORP SA,IDEA CORP SA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,9,9898,SOFTYS CHILE SPA,96529310-8,PLANTA TISSUE TALAGANTE,Industria del papel y celulosa,5,Fabricación de otros artículos de papel y cartón,C1709,Fabricación de otros artículos de papel y cartón,C170900,Metropolitana de Santiago,Talagante,Talagante,13601,-33.700914609998,-70.933628898393,Generador Industrial,779587,2,9.54,1.0,Eliminación,3.0,Disposición final,14.0,Monorelleno,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,5466772.0,BOTADERO SEMOT,SERVICIO MECANIZADO PARA MOVIMIENTO DE TIERRA LIMITADA,Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
