anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2019,0,633,CIA SIDERURGICA HUACHIPATO S.A.,94637000-2,COMPAÑÍA SIDERÚRGICA HUACHIPATO,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Biobío,Concepción,Talcahuano,8110.0,-36.7516861,-73.1254214,Generador Industrial,,,101773.0,2,Valorización,8.0,Reciclaje,23.0,Co-procesamiento,Escorias no tratadas,Escorias no tratadas,10.0,Residuos de procesos térmicos,2.0,Residuos de la industria del hierro y del acero,887401.0,PLANTA CEMENTO TALCAHUANO,BIO BIO CEMENTOS S.A.,Talcahuano,Biobío,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,5477690,INMOBILIARIA E INVERSIONES P Y R S A,96971370-5,TERMINAL DE BUSES ESTACIÓN CENTRAL,Otras actividades,,Actividades de servicios vinculadas al transporte terrestre,H5221,Explotación de terminales terrestres de pasajeros,H522110,Metropolitana de Santiago,Santiago,Estación Central,13106.0,-33.4538128,-70.6888639,Generador Industrial,,,100008.0,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Residuos municipales no especificados en otra categoría,Residuos municipales no especificados en otra categoría,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,4917485,EMPRESA ELECTRICA CAMPICHE SPA,76008306-2,CENTRAL TERMOELECTRICA CAMPICHE,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Valparaíso,Valparaíso,Puchuncaví,5105.0,-32.7525221,-71.4792938,Generador Industrial,,,98739.36,1,Eliminación,3.0,Disposición final,58.0,Depósito de Cenizas,Cenizas volantes de carbón,Cenizas volantes de carbón,10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),5452309.0,DEPÓSITO DE RISES DE COMBUSTIÓN DEL COMPLEJO TERMOELÉCTRICO VENTANAS DEPÓSITO EL PANGUE,AES ANDES S A,Puchuncaví,Valparaíso,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,309729,EMPRESA ELECTRICA VENTANAS SPA,96814370-0,CENTRAL TERMOELÉCTRICA NUEVA VENTANAS,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Valparaíso,Valparaíso,Puchuncaví,5105.0,-32.7525032,-71.4793359,Generador Industrial,,,96777.34,1,Eliminación,3.0,Disposición final,58.0,Depósito de Cenizas,Cenizas volantes de carbón,Cenizas volantes de carbón,10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),5452309.0,DEPÓSITO DE RISES DE COMBUSTIÓN DEL COMPLEJO TERMOELÉCTRICO VENTANAS DEPÓSITO EL PANGUE,AES ANDES S A,Puchuncaví,Valparaíso,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,5441369,AES ANDES S A,94272000-9,CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Antofagasta,Tocopilla,Tocopilla,2301.0,-22.0955763,-70.2102515,Generador Industrial,,,90862.44,1,Eliminación,3.0,Disposición final,58.0,Depósito de Cenizas,Cenizas volantes de carbón,Cenizas volantes de carbón,10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),5468238.0,DEPÓSITO DE CENIZAS BARRILES,AES ANDES S A,Tocopilla,Antofagasta,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,633,CIA SIDERURGICA HUACHIPATO S.A.,94637000-2,COMPAÑÍA SIDERÚRGICA HUACHIPATO,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Biobío,Concepción,Talcahuano,8110.0,-36.7516861,-73.1254214,Generador Industrial,,,83452.0,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,Escorias no tratadas,Escorias no tratadas,10.0,Residuos de procesos térmicos,2.0,Residuos de la industria del hierro y del acero,633.0,COMPAÑÍA SIDERÚRGICA HUACHIPATO,CIA SIDERURGICA HUACHIPATO S.A.,Talcahuano,Biobío,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,436492,CENTRAL TERMOELECTRICA ANDINA S A,76708710-1,CENTRAL TERMICA ANDINA,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Antofagasta,Antofagasta,Mejillones,2102.0,-23.0856949,-70.4078842,Generador Industrial,,,76045.0,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Cenizas volantes de carbón,Cenizas volantes de carbón,10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),,,,,,,gi-sinader-2019-ckan.xlsx,False
2019,0,3522,CMPC PULP SPA,96532330-9,CMPC CELULOSA PLANTA SANTA FE,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de celulosa y otras pastas de madera,C170110,Biobío,Biobío,Nacimiento,8306.0,-37.5141643,-72.6505953,Generador Industrial,,,75461.0,2,Valorización,9.0,Recuperación de energía,25.0,Incineración con recuperación de energía,"Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 03 03 10","Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 03 03 10",3.0,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3.0,"Residuos de la producción y transformación de pasta de papel, papel y cartón",,,,,,,gi-sinader-2019-ckan.xlsx,False
2019,0,3146,FAENADORA SAN VICENTE LIMITADA,78483600-2,PLANTA FAENADORA,Otras industrias manufactureras,,Elaboración y conservación de carne,C1010,Elaboración y conservación de carne y productos cárnicos,C101020,Libertador General Bernardo O'Higgins,Cachapoal,San Vicente,6117.0,-34.4290774,-71.0848358,Generador Industrial,,,74685.75,2,Valorización,8.0,Reciclaje,13.0,Reciclaje de restos de animal para consumo animal ,Materiales inadecuados para el consumo o la elaboración,Materiales inadecuados para el consumo o la elaboración,2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",2.0,"Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal",5457981.0,FAENADORA LO MIRANDA,FAENADORA LO MIRANDA LIMITADA,Doñihue,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,6638,GUACOLDA ENERGIA SPA,76418918-3,GUACOLDA,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Atacama,Huasco,Huasco,3304.0,-28.4686097,-71.2543765,Generador Industrial,,,74407.0,1,Eliminación,3.0,Disposición final,58.0,Depósito de Cenizas,"Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04)","Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04)",10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),5461525.0,DEPOSITO DE CENIZAS GUACOLDA,GUACOLDA ENERGIA SPA,Huasco,Atacama,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,5441785,ENGIE ENERGIA CHILE S.A.,88006900-4,CENTRAL TÉRMICA MEJILLONES,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Antofagasta,Antofagasta,Mejillones,2102.0,-23.0894252,-70.4118963,Generador Industrial,,,70919.0,1,Eliminación,3.0,Disposición final,58.0,Depósito de Cenizas,Cenizas volantes de carbón,Cenizas volantes de carbón,10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),5462674.0,VERTEDERO CENIZA Y ESCORIA CTM,ENGIE ENERGIA CHILE S.A.,Mejillones,Antofagasta,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,5453368,AGRICOLA SUPER LIMITADA,88680500-4,PLANTA TRATAMIENTO LA ESTRELLA,Producción agropecuaria,,Actividades de apoyo a la ganadería,A0162,Actividades de apoyo a la ganadería,A016200,Libertador General Bernardo O'Higgins,Cardenal Caro,La Estrella,6202.0,-34.2498055,-71.5773253,Generador Industrial,,,62806.0,2,Valorización,,,,,"Heces de animales, orina y estiércol (incluida paja podrida) y efluentes recogidos selectivamente y tratados fuera del lugar donde se generan","Heces de animales, orina y estiércol (incluida paja podrida) y efluentes recogidos selectivamente y tratados fuera del lugar donde se generan",2.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",1.0,"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca",,,,,,,gi-sinader-2019-ckan.xlsx,False
2019,0,5476280,INMOBILIARIA PLAZA PROVIDENCIA SPA,76609771-5,EDIFICIO SARA MONCADA,Construcción,,Construcción de edificios para uso residencial y no residencial,F4100,Construcción de edificios para uso residencial,F410010,Metropolitana de Santiago,Santiago,Providencia,13123.0,-33.4433262,-70.6066478,Generador Industrial,,,60162.0,1,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,Tierra y piedras distintas de las especificadas en el código 17 05 03,Tierra y piedras distintas de las especificadas en el código 17 05 03,17.0,Residuos de la construcción y demolición,5.0,"Tierra (incluida la excavada de zonas contaminadas), piedras y lodos de drenaje",,,,,,,gi-sinader-2019-ckan.xlsx,False
2019,0,5452863,PAPELES CORDILLERA SPA,96853150-6,"SISTEMA DE TRATAMIENTO SECUNDARIO DE RILES, PLANTA PUENTE ALTO DE PAPELES CORDILLERA S.A.",Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de papel y cartón para su posterior uso industrial n.c.p.,C170190,Metropolitana de Santiago,Cordillera,Puente Alto,13201.0,-33.6226877,-70.5702793,Generador Industrial,,,58481.61,2,Valorización,8.0,Reciclaje,27.0,Compostaje,"Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 03 03 10","Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 03 03 10",3.0,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3.0,"Residuos de la producción y transformación de pasta de papel, papel y cartón",5452173.0,PLANTA COMPOSTAJE SAN FRANCISCO MOSTAZAL,AGROORGANICOS MOSTAZAL LIMITADA,Mostazal,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,5477404,SINERGIA INMOBILIARIA S.A.,96787990-8,CONJUNTO FRANKLIN 140,Construcción,,Construcción de edificios para uso residencial y no residencial,F4100,Construcción de edificios para uso residencial,F410010,Metropolitana de Santiago,Santiago,Santiago,13101.0,-33.4714532,-70.6274723,Generador Industrial,,,57962.5,2,Valorización,7.0,Preparación para reutilización,,,"Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17.0,Residuos de la construcción y demolición,9.0,Otros residuos de construcción y demolición,,,,,,,gi-sinader-2019-ckan.xlsx,False
2019,0,5441923,ENEL GENERACION CHILE S.A.,91081000-6,CENTRAL TERMOELECTRICA BOCAMINA U1,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Biobío,Concepción,Coronel,8102.0,-37.0211352,-73.1656702,Generador Industrial,,,56244.0,1,Eliminación,3.0,Disposición final,12.0,Vertedero,Cenizas volantes de carbón,Cenizas volantes de carbón,10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),,,,,,,gi-sinader-2019-ckan.xlsx,False
2019,0,5476046,INMOBILIARIA ANYA S.A.,76215606-7,INMOBILIARIA ANYA,Construcción,,Construcción de edificios para uso residencial y no residencial,F4100,Construcción de edificios para uso no residencial,F410020,Metropolitana de Santiago,Santiago,Pudahuel,13124.0,-33.3760637,-70.7775408,Generador Industrial,,,55981.41,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,322488,CMPC PULP SPA,96532330-9,CMPC PULP SA PLANTA PACIFICO,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de celulosa y otras pastas de madera,C170110,La Araucanía,Malleco,Collipulli,9202.0,-37.7913465,-72.4788151,Generador Industrial,,,55630.0,1,Eliminación,3.0,Disposición final,12.0,Vertedero,Lodos de lejías verdes (procedentes de la recuperación de lejías de cocción),Lodos de lejías verdes (procedentes de la recuperación de lejías de cocción),3.0,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3.0,"Residuos de la producción y transformación de pasta de papel, papel y cartón",322488.0,CMPC PULP SA PLANTA PACIFICO,CMPC PULP SPA,Collipulli,Araucanía,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,245136,MOLYMETNOS S.A.,76107905-0,MOLYMETNOS,Minería,,"Extracción de otros minerales metalíferos no ferrosos, excepto cobre",B0729,"Extracción de otros minerales metalíferos no ferrosos n.c.p. (excepto zinc, plomo y manganeso)",B072999,Metropolitana de Santiago,Maipo,San Bernardo,13401.0,-33.6337628,-70.6997752,Generador Industrial,,,54982.91,1,Eliminación,3.0,Disposición final,14.0,Monorelleno,"Lodos procedentes de otros tratamientos de aguas residuales industriales, distintos de los especificados en el código 19 08 13","Lodos procedentes de otros tratamientos de aguas residuales industriales, distintos de los especificados en el código 19 08 13",19.0,"Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",8.0,Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría,5464301.0,INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA,INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,5469068,INMOBILIARIA ANYA S.A.,76215606-7,INMOBILIARIA ANYA SA,Construcción,,Construcción de edificios para uso residencial y no residencial,F4100,Construcción de edificios para uso no residencial,F410020,Metropolitana de Santiago,Santiago,Pudahuel,13124.0,-33.3893939,-70.7805858,Generador Industrial,,,53238.25,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,Mezclas de residuos municipales,Mezclas de residuos municipales,20.0,"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3.0,Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,5441768,ENEL GENERACION CHILE S.A.,91081000-6,CENTRAL TARAPACÁ,Termoeléctricas,,"Generación, transmisión y distribución de energía eléctrica",D3510,Generación de energía eléctrica en centrales termoeléctricas,D351012,Tarapacá,Iquique,Iquique,1101.0,-20.805531,-70.1934928,Generador Industrial,,,52971.0,1,Eliminación,3.0,Disposición final,12.0,Vertedero,Cenizas volantes de carbón,Cenizas volantes de carbón,10.0,Residuos de procesos térmicos,1.0,Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19),5453818.0,CENTRAL ATACAMA,ENEL GENERACION CHILE S.A.,Mejillones,Antofagasta,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,3216,CMPC PULP SPA,96532330-9,CMPC CELULOSA PLANTA LAJA,Industria del papel y celulosa,,"Fabricación de pasta de madera, papel y cartón",C1701,Fabricación de celulosa y otras pastas de madera,C170110,Biobío,Biobío,Laja,8304.0,-37.2857283,-72.7124448,Generador Industrial,,,51633.0,2,Valorización,9.0,Recuperación de energía,25.0,Incineración con recuperación de energía,"Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 03 03 10","Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 03 03 10",3.0,"Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3.0,"Residuos de la producción y transformación de pasta de papel, papel y cartón",,,,,,,gi-sinader-2019-ckan.xlsx,False
2019,0,633,CIA SIDERURGICA HUACHIPATO S.A.,94637000-2,COMPAÑÍA SIDERÚRGICA HUACHIPATO,Otras industrias manufactureras,,Industrias básicas de hierro y acero,C2410,Industrias básicas de hierro y acero,C241000,Biobío,Concepción,Talcahuano,8110.0,-36.7516861,-73.1254214,Generador Industrial,,,48097.0,1,Eliminación,3.0,Disposición final,65.0,Área de Disposición Controlada,"Residuos sólidos del tratamiento de gases, distintos de los especificados en el código 10 02 07","Residuos sólidos del tratamiento de gases, distintos de los especificados en el código 10 02 07",10.0,Residuos de procesos térmicos,2.0,Residuos de la industria del hierro y del acero,633.0,COMPAÑÍA SIDERÚRGICA HUACHIPATO,CIA SIDERURGICA HUACHIPATO S.A.,Talcahuano,Biobío,Chile,gi-sinader-2019-ckan.xlsx,False
2019,0,5473370,ICITY SPA,76028251-0,CITELUM CHILE MAIPU,Construcción,,Instalaciones eléctricas,F4321,Instalaciones eléctricas,F432100,Metropolitana de Santiago,Santiago,Maipú,13119.0,-33.5366285,-70.7452636,Generador Industrial,,,47738.38,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,"Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17.0,Residuos de la construcción y demolición,9.0,Otros residuos de construcción y demolición,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2019-ckan.xlsx,False
