anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,4.82,1.0,Eliminación,48.0,Pretratamiento,56.0,Residuos municipales asimilables a domiciliarios,17 02 01 | Madera libre de impregnación o pinturas,17 02 01 | Madera libre de impregnación o pinturas,17,17 | Residuos de la construcción y demolición,2,"02 | Madera, vidrio y plástico",5461523.0,RECUPAC SUCURSAL PINTANA,RECUPAC S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,1.76,1.0,Eliminación,48.0,Pretratamiento,56.0,Residuos municipales asimilables a domiciliarios,20 02 01 | Residuos biodegradables,20 02 01 | Residuos biodegradables,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",2,02 | Residuos de parques y jardines (incluidos los residuos de cementerios),5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,41.84,1.0,Eliminación,48.0,Pretratamiento,56.0,Residuos municipales asimilables a domiciliarios,20 02 01 | Residuos biodegradables,20 02 01 | Residuos biodegradables,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",2,02 | Residuos de parques y jardines (incluidos los residuos de cementerios),5461523.0,RECUPAC SUCURSAL PINTANA,RECUPAC S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,147.6,1.0,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,17 01 01 | Hormigón,17 01 01 | Hormigón,17,17 | Residuos de la construcción y demolición,1,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",5466772.0,BOTADERO SEMOT,SERVICIO MECANIZADO PARA MOVIMIENTO DE TIERRA LIMITADA,Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,3.79,1.0,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,17 02 01 | Madera libre de impregnación o pinturas,17 02 01 | Madera libre de impregnación o pinturas,17,17 | Residuos de la construcción y demolición,2,"02 | Madera, vidrio y plástico",5461755.0,IDEA CORP SA,IDEA CORP SA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,9.17,1.0,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,5461523.0,RECUPAC SUCURSAL PINTANA,RECUPAC S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,16.0,1.0,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,5461755.0,IDEA CORP SA,IDEA CORP SA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,174.09,1.0,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,5464301.0,INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA,INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,71.32,1.0,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,5466772.0,BOTADERO SEMOT,SERVICIO MECANIZADO PARA MOVIMIENTO DE TIERRA LIMITADA,Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,734.0,1.0,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,5478506.0,INVERSIONES CORMI LIMITADA,INVERSIONES CORMI LIMITADA,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,1.99,1.0,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,20 02 01 | Residuos biodegradables,20 02 01 | Residuos biodegradables,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",2,02 | Residuos de parques y jardines (incluidos los residuos de cementerios),5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,35.07,1.0,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,20 02 01 | Residuos biodegradables,20 02 01 | Residuos biodegradables,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",2,02 | Residuos de parques y jardines (incluidos los residuos de cementerios),5461523.0,RECUPAC SUCURSAL PINTANA,RECUPAC S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,1.28,1.0,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,20 02 01 | Residuos biodegradables,20 02 01 | Residuos biodegradables,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",2,02 | Residuos de parques y jardines (incluidos los residuos de cementerios),5461755.0,IDEA CORP SA,IDEA CORP SA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,2.631,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),64.0,Pretratamiento de Materiales eléctricos,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5476918.0,LOS FRESNOS,INMOBILIARIA E INVERSIONES DOS M LIMITADA,Colina,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,0.122,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),,,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5476918.0,LOS FRESNOS,INMOBILIARIA E INVERSIONES DOS M LIMITADA,Colina,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,3.201,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5476918.0,LOS FRESNOS,INMOBILIARIA E INVERSIONES DOS M LIMITADA,Colina,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,0.079,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",20 01 01 | Papel y cartón,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5459117.0,SOREPA CARLOS VALDOVINOS,SOC RECUPERADORA DE PAPEL SPA,San Joaquín,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,0.537,2.0,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5476918.0,LOS FRESNOS,INMOBILIARIA E INVERSIONES DOS M LIMITADA,Colina,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,9.17,1.0,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,5466772.0,BOTADERO SEMOT,SERVICIO MECANIZADO PARA MOVIMIENTO DE TIERRA LIMITADA,Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,683150,2,8.08,1.0,Eliminación,3.0,Disposición final,12.0,Vertedero,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,5466772.0,BOTADERO SEMOT,SERVICIO MECANIZADO PARA MOVIMIENTO DE TIERRA LIMITADA,Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,702418,2,0.47,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,16 02 16 | Componentes retirados de equipos desechados distintos de los especificados en el código 16 02 15,16 02 16 | Componentes retirados de equipos desechados distintos de los especificados en el código 16 02 15,16,16 | Residuos no especificados en otro capítulo de la lista,2,02 | Residuos de equipos eléctricos y electrónicos,5476918.0,LOS FRESNOS,INMOBILIARIA E INVERSIONES DOS M LIMITADA,Colina,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,702418,2,3.406,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,"17 01 07 | Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06","17 01 07 | Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06",17,17 | Residuos de la construcción y demolición,1,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",5476918.0,LOS FRESNOS,INMOBILIARIA E INVERSIONES DOS M LIMITADA,Colina,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,5466122,ENEL DISTRIBUCION CHILE S.A.,96800570-7,VICTORIA,Otras actividades,20,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Metropolitana de Santiago,Santiago,Santiago,13101,-33.462974380876,-70.640591164422,Generador Industrial,702418,2,7.024,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,"17 04 01 | Cobre, bronce, latón","17 04 01 | Cobre, bronce, latón",17,17 | Residuos de la construcción y demolición,4,04 | Metales (incluidas sus aleaciones),5476918.0,LOS FRESNOS,INMOBILIARIA E INVERSIONES DOS M LIMITADA,Colina,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
