anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2024,9,308729,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI PAJARITOS,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Maipú,13119,-33.475355525961,-70.740471935128,Generador Industrial,780229,2,3.24,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,10,308729,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI PAJARITOS,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Maipú,13119,-33.475355525961,-70.740471935128,Generador Industrial,795883,2,4.58,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5458853.0,SOREPA PUDAHUEL,SOC RECUPERADORA DE PAPEL SPA,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,10,308729,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI PAJARITOS,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Maipú,13119,-33.475355525961,-70.740471935128,Generador Industrial,795883,2,0.578,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5458853.0,SOREPA PUDAHUEL,SOC RECUPERADORA DE PAPEL SPA,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,10,308729,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI PAJARITOS,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Maipú,13119,-33.475355525961,-70.740471935128,Generador Industrial,795883,2,8.35,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,11,308729,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI PAJARITOS,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Maipú,13119,-33.475355525961,-70.740471935128,Generador Industrial,806555,2,3.76,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5458853.0,SOREPA PUDAHUEL,SOC RECUPERADORA DE PAPEL SPA,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,11,308729,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI PAJARITOS,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Maipú,13119,-33.475355525961,-70.740471935128,Generador Industrial,806555,2,0.59,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5458853.0,SOREPA PUDAHUEL,SOC RECUPERADORA DE PAPEL SPA,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,11,308729,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI PAJARITOS,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Maipú,13119,-33.475355525961,-70.740471935128,Generador Industrial,806555,2,0.3,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,11,308729,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI PAJARITOS,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Maipú,13119,-33.475355525961,-70.740471935128,Generador Industrial,806555,2,3.6,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,308729,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI PAJARITOS,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Maipú,13119,-33.475355525961,-70.740471935128,Generador Industrial,818945,2,3.82,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5458853.0,SOREPA PUDAHUEL,SOC RECUPERADORA DE PAPEL SPA,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,308729,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI PAJARITOS,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Maipú,13119,-33.475355525961,-70.740471935128,Generador Industrial,818945,2,0.699,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5458853.0,SOREPA PUDAHUEL,SOC RECUPERADORA DE PAPEL SPA,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,12,308729,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI PAJARITOS,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Santiago,Maipú,13119,-33.475355525961,-70.740471935128,Generador Industrial,818945,2,4.25,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,673332,2,4.98,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461845.0,SOREPA CONCEPCIÓN,SOC RECUPERADORA DE PAPEL SPA,Talcahuano,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,673332,2,0.105,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461845.0,SOREPA CONCEPCIÓN,SOC RECUPERADORA DE PAPEL SPA,Talcahuano,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,1,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,673332,2,3.07,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,684945,2,4.935,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461845.0,SOREPA CONCEPCIÓN,SOC RECUPERADORA DE PAPEL SPA,Talcahuano,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,684945,2,0.135,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461845.0,SOREPA CONCEPCIÓN,SOC RECUPERADORA DE PAPEL SPA,Talcahuano,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,2,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,684945,2,2.33,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5453436.0,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,Los Angeles,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,704802,2,5.83,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461845.0,SOREPA CONCEPCIÓN,SOC RECUPERADORA DE PAPEL SPA,Talcahuano,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,704802,2,0.155,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461845.0,SOREPA CONCEPCIÓN,SOC RECUPERADORA DE PAPEL SPA,Talcahuano,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,3,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,704802,2,2.67,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,725482,2,5.405,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461845.0,SOREPA CONCEPCIÓN,SOC RECUPERADORA DE PAPEL SPA,Talcahuano,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,725482,2,0.165,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461845.0,SOREPA CONCEPCIÓN,SOC RECUPERADORA DE PAPEL SPA,Talcahuano,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,4,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,725482,2,3.4,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,5453436.0,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,Los Angeles,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,5,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,735200,2,4.775,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461845.0,SOREPA CONCEPCIÓN,SOC RECUPERADORA DE PAPEL SPA,Talcahuano,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,5,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,735200,2,0.22,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461845.0,SOREPA CONCEPCIÓN,SOC RECUPERADORA DE PAPEL SPA,Talcahuano,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,5,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,735200,2,7.38,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
2024,6,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,744421,2,5.405,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461845.0,SOREPA CONCEPCIÓN,SOC RECUPERADORA DE PAPEL SPA,Talcahuano,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,6,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,744421,2,0.255,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461845.0,SOREPA CONCEPCIÓN,SOC RECUPERADORA DE PAPEL SPA,Talcahuano,Biobío,Chile,gi-sinader-2024-ckan.xlsx,False
2024,6,308730,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI LOS ANGELES,Comercio minorista,19,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Biobío,Los Angeles,8301,-37.468327611239,-72.348287348974,Generador Industrial,744421,2,2.67,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2024-ckan.xlsx,False
