año,mes,id_vu,razon_social,rut_razon_social,nombre_establecimiento,rubro,rubro_id,ciiu4,ciiu4_id,ciiu6,ciiu6_id,region,provincia,comuna,codigo_unico_territorial,latitud,longitud,rol_establecimiento,declaracion_id,tipo_recepcion,cantidad_toneladas,tratamiento_n1_id,tratamiento_n1_name,tratamiento_n2_id,tratamiento_n2_name,tratamiento_n3_id,tratamiento_n3_name,LER,LER_numero,LER_capitulo,LER_numero_capitulo,LER_subcapitulo,LER_numero_subcapitulo,trazabilidad__id_vu,trazabilidad__nombre_establecimiento,trazabilidad__razon_social,trazabilidad__comuna,trazabilidad__region,trazabilidad__pais
2024,1,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,667204,2,5.13,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,2,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5460689.0,GREENPLAST S.A.,GREENPLAST SPA,Lampa,Metropolitana de Santiago,Chile
2024,1,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,667204,2,1.45,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,2,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5467239.0,BCC RECYCLING SYSTEMS LTDA,B.C.C. RECYCLING SYSTEMS LIMITADA,San Bernardo,Metropolitana de Santiago,Chile
2024,1,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,667204,2,15.98,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,2,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5468895.0,RECIPET SA,RECIPET S.A.,Santiago,Metropolitana de Santiago,Chile
2024,1,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,667204,2,2.0,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,2,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5482484.0,NOVOPLAST SPA,NOVOPLAST SPA,Lampa,Metropolitana de Santiago,Chile
2024,1,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,667204,2,40.76,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,19 10 01 | Residuos de hierro y acero,1,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",19,10 | Residuos procedentes del fragmentado de residuos que contienen metales,10,5461655.0,COMERCIAL ROMERELLI LTDA,COMERCIAL ROMERELLI LIMITADA,Estación Central,Metropolitana de Santiago,Chile
2024,1,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,667204,2,2.03,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,19 10 01 | Residuos de hierro y acero,1,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",19,10 | Residuos procedentes del fragmentado de residuos que contienen metales,10,5468753.0,EXEQUIEL SANCHEZ LAZO,PAUQUE RECICLAR LIMITADA,Graneros,Libertador Gral. Bernardo O'Higgins,Chile
2024,1,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,667204,2,59.33,2.0,Valorización,8.0,Reciclaje,19.0,Reciclaje de vidrio,15 01 07 | Envases de vidrio,7,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,918669.0,VERALLIA CHILE SA,VERALLIA CHILE S.A.,Rengo,Libertador Gral. Bernardo O'Higgins,Chile
2024,1,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,667204,2,29.68,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile
2024,1,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,667204,2,225.46,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,3921963.0,ESTACIÓN DE TRANSFERENCIA QUILICURA,K D M  S.A.,Quilicura,Metropolitana de Santiago,Chile
2024,1,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,667204,2,186.31,1.0,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,5458093.0,ESTACION DE TRANSFERENCIA CERRO LOS CONDORES,GESTION ECOLOGICA DE RESIDUOS S A,Quilicura,Metropolitana de Santiago,Chile
2024,1,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,667204,2,10.16,1.0,Eliminación,3.0,Disposición final,12.0,Vertedero,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",4,17 | Residuos de la construcción y demolición,17,09 | Otros residuos de construcción y demolición,9,5466772.0,BOTADERO SEMOT,SERVICIO MECANIZADO PARA MOVIMIENTO DE TIERRA LIMITADA,Puente Alto,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,13.4,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,15 01 01 | Envases de papel y cartón,1,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,38.06,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,20 01 38 | Madera distinta de la especificada en el código 20 01 37,38,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,0.3778,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),44.0,Pretratamiento de Metales ,15 01 04 | Envases metálicos,4,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,1558.959,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,1,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,25.91,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,1,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,0.886,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 05 | Envases compuestos,5,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,103.8305,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",20 01 01 | Papel y cartón,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,3.29,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",20 01 01 | Papel y cartón,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,1.811,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",20 01 39 | Plásticos,39,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,67.5627,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,2,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,2.79,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,2,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,0.03,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,20 01 39 | Plásticos,39,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,0.098,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,20 01 40 | Metales,40,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,0.025,5.0,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),37.0,Pretratamiento de Vidrio,15 01 07 | Envases de vidrio,7,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,0.523,2.0,Valorización,8.0,Reciclaje,76.0,Reciclaje de Aparatos eléctricos y electrónicos,"20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35",36,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,3.62,2.0,Valorización,8.0,Reciclaje,6.0,Reciclaje de cenizas volantes de carbón,20 03 01 | Mezclas de residuos municipales,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,0.207,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,15 01 04 | Envases metálicos,4,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,0.02,2.0,Valorización,8.0,Reciclaje,20.0,Reciclaje de metales,20 01 40 | Metales,40,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,0.205,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel","08 04 10 | Residuos de adhesivos y sellantes, distintos de los especificados en el código 08 04 09",10,"08 | Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión",8,04 | Residuos de la FFDU de adhesivos y sellantes (incluyendo productos de impermeabilización),4,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,33.601,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,1,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,0.9,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",15 01 05 | Envases compuestos,5,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,108.352,2.0,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",20 01 01 | Papel y cartón,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
2024,2,5461524,RECUPAC S.A.,96588400-9,RECUPAC SUCURSAL HUECHURABA,Gestores de residuos,15,Recuperación de materiales,E3830,Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.,E383009,Metropolitana de Santiago,Santiago,Huechuraba,13107,-33.361572953068,-70.679663936449,Destinatario Final,692186,1,0.13,2.0,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,"08 04 10 | Residuos de adhesivos y sellantes, distintos de los especificados en el código 08 04 09",10,"08 | Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión",8,04 | Residuos de la FFDU de adhesivos y sellantes (incluyendo productos de impermeabilización),4,5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile
